pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,243069.10753086416,243069.10753086416,229181.0014736842,229181.0014736842,0.0,0.0,0.0,0.0
10,1,4,133936.03884353742,8569.408193979934,108037.68371584699,35642.502478817376,0.0,182.0,0.0,22.0
10,2,2,81587.39419932119,9980.531220619227,57878.33823529411,21317.98830029249,0.0,86.0,0.0,22.0
17,7,7,14006.052774830465,9980.531221219599,11164.519168410583,10658.994150146245,1.0,10.0,0.0,1.0
50,1,2,48613.821516049386,48613.821516049386,45836.20029894737,45836.20029894737,0.0,0.0,0.0,0.0
50,1,4,26896.991412568306,8569.408193979934,21607.536747540984,17821.251239408688,0.0,142.0,0.0,14.0
50,2,2,18285.191583511525,9980.531220619227,11575.667647058823,10658.994150146245,0.0,46.0,0.0,14.0
75,3,5,8198.55602806556,4939.244333419497,3405.8391258110823,5609.645096921323,0.0,53.0,0.0,5.0
100,1,2,24157.788606134967,24157.788606134967,22918.100150526316,22918.100150526316,0.0,0.0,0.0,0.0
100,1,4,13448.495706284153,8569.408193979934,10803.76837431694,8910.625619704344,0.0,92.0,0.0,28.0
100,2,2,9522.394305422376,4939.244333419497,5787.833823529411,5329.497075073123,0.0,92.0,0.0,28.0
115,4,2,4022.6528143850023,3281.5422373078286,2221.199429863767,2664.7485375365613,0.0,29.0,0.0,13.0
287,1,6,4233.912477390613,3807.929727352682,2999.269228725336,3256.025304432942,0.0,33.0,0.0,1.0
400,1,2,5265.315400221047,4232.8309873418075,5729.52503756579,5729.52503756579,0.0,92.0,0.0,0.0
400,1,4,4106.512164067507,2856.4693979933113,2700.942093579235,2741.730959909029,0.0,176.0,0.0,16.0
400,2,2,2345.8957784763024,1963.51833132332,1446.9584558823528,1639.8452538686533,0.0,80.0,0.0,16.0
439,1,9,2409.602506057652,2365.8180945318295,1144.2421993372654,1776.013802427762,0.0,10.0,0.0,23.0
1000,1,2,1955.803279758061,1831.6521970956096,2291.8100150421055,2291.8100150421055,0.0,68.0,0.0,0.0
1000,1,4,1642.6048656270027,1428.2346989966557,1080.376837431694,1113.828202463043,0.0,152.0,0.0,24.0
1000,2,2,931.0317353881298,883.4743408833313,578.7833823529412,666.1871343841403,0.0,56.0,0.0,24.0
