pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,528195.7498753117,304473.4166666667,136657.1875,24512.260968229955,0.0,10.0,0.0,86.0
10,1,4,503293.5972660357,304473.4166666667,130071.685,84595.22563383209,2.0,10.0,0.0,6.0
10,2,2,304473.4166666667,304473.4166666667,61677.606628895184,24512.260968229955,0.0,0.0,0.0,38.0
17,7,7,21582.86165577342,7890.2699315501695,9952.379486692726,12256.130484114978,0.0,26.0,0.0,9.0
50,1,2,93566.08717278777,93566.08717278777,27331.4375,24512.260968229955,0.0,0.0,0.0,46.0
50,1,4,76008.40875845675,37022.827946227066,26014.337005263158,24170.06446468862,0.0,30.0,0.0,6.0
50,2,2,29159.049290197974,23236.455447103275,12335.521326912181,12256.130484114978,0.0,14.0,0.0,46.0
75,3,5,11351.151647652632,7991.475561990668,4141.16883360279,8170.753656076651,0.0,30.0,0.0,21.0
100,1,2,34872.2478483435,15993.508935710533,13665.71875,12256.130484114978,0.0,78.0,0.0,92.0
100,1,4,26894.737777777777,19712.489316718005,13007.168503289475,13014.650096282961,0.0,28.0,0.0,4.0
100,2,2,13148.747463026164,11985.823149866008,6167.7606637393765,8170.75365607665,0.0,12.0,0.0,44.0
115,4,2,5359.94954407517,4853.911886924355,2700.7622827772366,4902.452193645991,0.0,13.0,0.0,5.0
287,1,6,6038.0766944042525,5251.843307297453,4114.876487316864,5715.384819503566,0.0,41.0,0.0,1.0
400,1,2,5810.796107654135,5387.760450679019,3416.4296875,4902.452193645991,0.0,66.0,0.0,80.0
400,1,4,5269.55531950965,5055.4668354405985,3251.7921258223687,3383.809025062344,0.0,16.0,0.0,0.0
400,2,2,3039.6892944631195,3039.6892944631195,1541.9401659171388,2723.5845520255502,0.0,0.0,0.0,32.0
439,1,9,3267.1998076391837,2619.5623395393936,1000.1385151863831,2857.6924097517826,0.0,108.0,0.0,71.0
1000,1,2,2416.1609906315894,2315.7259538795724,1366.571875,2228.387360748178,0.0,42.0,0.0,56.0
1000,1,4,2004.0844067024896,1683.1005432935951,1300.7168503289474,1353.5236100216127,0.0,184.0,0.0,0.0
1000,2,2,1185.5134880315748,1159.6616657302925,616.7760663711049,1167.2505222966645,0.0,24.0,0.0,8.0
