pods,cpu,mem,tolerance_0.0001_efficiency,tolerance_0.0001_excess_pods,tolerance_0.1_efficiency,tolerance_0.1_excess_pods,tolerance_0.01_efficiency,tolerance_0.01_excess_pods,tolerance_0.001_efficiency,tolerance_0.001_excess_pods
10,1,2,709084.757037037,0.0,709084.757037037,0.0,709084.757037037,0.0,709084.757037037,0.0
10,1,4,709084.757037037,0.0,709084.757037037,0.0,709084.757037037,0.0,709084.757037037,0.0
10,2,2,354542.3785185185,0.0,354542.3785185185,0.0,354542.3785185185,0.0,354542.3785185185,0.0
17,7,7,52438.52624008401,0.0,51961.63047555506,0.0,52438.52624008401,0.0,52438.52624008401,0.0
50,1,2,141189.44277286134,0.0,141189.44277286134,0.0,141189.44277286134,0.0,141189.44277286134,0.0
50,1,4,141189.44277286134,0.0,141189.44277286134,0.0,141189.44277286134,0.0,141189.44277286134,0.0
50,2,2,69985.70127211581,0.0,69985.70127211581,0.0,69985.70127211581,0.0,69985.70127211581,0.0
75,3,5,29356.54704916578,0.0,29356.54704916578,0.0,29356.54704916578,0.0,29356.54704916578,0.0
100,1,2,70407.79802883203,0.0,70407.79802883203,0.0,70407.79802883203,0.0,70407.79802883203,0.0
100,1,4,70407.79802883203,0.0,70407.79802883203,0.0,70407.79802883203,0.0,70407.79802883203,0.0
100,2,2,34809.61534545455,0.0,34809.61534545455,0.0,34809.61534545455,0.0,34809.61534545455,0.0
115,4,2,15009.790861766181,0.0,15009.790861766181,0.0,15009.790861766181,0.0,15009.790861766181,0.0
287,1,6,15890.816694802621,0.0,15890.816694802621,0.0,15890.816694802621,0.0,15890.816694802621,0.0
400,1,2,17432.065083585243,0.0,17432.065083585243,0.0,17432.065083585243,0.0,17432.065083585243,0.0
400,1,4,17432.065083585243,0.0,17432.065083585243,0.0,17432.065083585243,0.0,17432.065083585243,0.0
400,2,2,8491.86671560433,0.0,8491.86671560433,0.0,8491.86671560433,0.0,8491.86671560433,0.0
439,1,9,8361.829955811083,0.0,8361.829955811083,0.0,8361.829955811083,0.0,8361.829955811083,0.0
1000,1,2,6741.486942124422,0.0,6741.486942124422,0.0,6741.486942124422,0.0,6741.486942124422,0.0
1000,1,4,6538.851485639797,0.0,6538.851485639797,0.0,6538.851485639797,0.0,6538.851485639797,0.0
1000,2,2,2971.785619454972,0.0,2971.785619454972,0.0,2971.785619454972,0.0,2971.785619454972,0.0
