pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1100195.2054054055,325009.72985436895,1100195.2054054055,579076.4029411764,1088428.4117647058,0.0,3.0,0.0,1.0,0.0
5,1,1,229151.44994219652,162504.8649878641,220039.04086486486,193025.4678104575,137787.32802768165,0.0,3.0,0.0,1.0,0.0
6,1,1,193025.4678104575,162504.8649878641,183365.8674174174,193025.4678104575,188173.14324526888,0.0,2.0,0.0,0.0,0.0
10,1,1,115815.28064705881,108336.5766450917,110019.52048648648,115815.28064705881,60708.679768786125,0.0,2.0,0.0,0.0,0.0
14,1,1,82725.20048019208,81252.43247876213,78585.37175951462,82725.20048019208,48304.918353063505,0.0,2.0,0.0,0.0,0.0
15,1,1,76931.50858999351,81252.43247876213,73346.34697897897,72384.55041360293,36449.10601417037,0.0,1.0,0.0,1.0,0.0
17,1,1,67909.52206135467,65001.94598058252,64717.36498643973,64341.82260348584,31209.317153525146,0.0,3.0,0.0,1.0,0.0
20,1,1,57907.64033823529,65001.94598058252,55009.76022972973,57907.64033823529,36002.15327119556,0.0,0.0,0.0,0.0,0.0
25,1,1,46139.008322022,46429.96141767387,44007.80818162162,44544.33872258962,27781.42849607535,0.0,3.0,0.0,1.0,0.0
30,1,1,38454.29240885417,40626.216239381065,36673.17348948948,38605.093555555555,19062.78570927377,0.0,2.0,0.0,0.0,0.0
35,1,1,32884.36192701008,36112.192212034046,31434.14870380585,32170.911297204064,18640.30314800407,0.0,1.0,0.0,1.0,0.0
40,1,1,28784.49958333333,32500.972992718445,27504.880114864864,28953.820169117644,10543.718020698578,0.0,0.0,0.0,0.0,0.0
45,1,1,25545.670677211634,26931.61881033789,24448.782326326327,25177.234929945513,11125.067115147438,0.0,3.0,0.0,1.0,0.0
50,1,1,23000.698264018694,24806.226145010976,22003.90409297297,23163.056134117647,10524.203457951131,0.0,2.0,0.0,0.0,0.0
