alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,6.283170999999999,19597840,3119100.212297262,1000,0,"{'D16pls_v5_US East_2': 15, 'D16pls_v5_US East_3': 14, 'D2pls_v5_US East_1': 15, 'D2pls_v5_US East_2': 15, 'D2pls_v5_US East_3': 14, 'D32pls_v5_US East_3': 14}"
0.01,6.283170999999999,19597840,3119100.212297262,1000,0,"{'D16pls_v5_US East_2': 15, 'D16pls_v5_US East_3': 14, 'D2pls_v5_US East_1': 15, 'D2pls_v5_US East_2': 15, 'D2pls_v5_US East_3': 14, 'D32pls_v5_US East_3': 14}"
0.02,6.283170999999999,19597840,3119100.212297262,1000,0,"{'D16pls_v5_US East_2': 15, 'D16pls_v5_US East_3': 14, 'D2pls_v5_US East_1': 15, 'D2pls_v5_US East_2': 15, 'D2pls_v5_US East_3': 14, 'D32pls_v5_US East_3': 14}"
0.03,6.283170999999999,19597840,3119100.212297262,1000,0,"{'D16pls_v5_US East_2': 15, 'D16pls_v5_US East_3': 14, 'D2pls_v5_US East_1': 15, 'D2pls_v5_US East_2': 15, 'D2pls_v5_US East_3': 14, 'D32pls_v5_US East_3': 14}"
0.04,6.283170999999999,19597840,3119100.212297262,1000,0,"{'D16pls_v5_US East_2': 15, 'D16pls_v5_US East_3': 14, 'D2pls_v5_US East_1': 15, 'D2pls_v5_US East_2': 15, 'D2pls_v5_US East_3': 14, 'D32pls_v5_US East_3': 14}"
0.05,6.283170999999999,19597840,3119100.212297262,1000,0,"{'D16pls_v5_US East_2': 15, 'D16pls_v5_US East_3': 14, 'D2pls_v5_US East_1': 15, 'D2pls_v5_US East_2': 15, 'D2pls_v5_US East_3': 14, 'D32pls_v5_US East_3': 14}"
0.06,6.283170999999999,19597840,3119100.212297262,1000,0,"{'D16pls_v5_US East_2': 15, 'D16pls_v5_US East_3': 14, 'D2pls_v5_US East_1': 15, 'D2pls_v5_US East_2': 15, 'D2pls_v5_US East_3': 14, 'D32pls_v5_US East_3': 14}"
0.07,6.283170999999999,19597840,3119100.212297262,1000,0,"{'D16pls_v5_US East_2': 15, 'D16pls_v5_US East_3': 14, 'D2pls_v5_US East_1': 15, 'D2pls_v5_US East_2': 15, 'D2pls_v5_US East_3': 14, 'D32pls_v5_US East_3': 14}"
0.08,6.283170999999999,19597840,3119100.212297262,1000,0,"{'D16pls_v5_US East_2': 15, 'D16pls_v5_US East_3': 14, 'D2pls_v5_US East_1': 15, 'D2pls_v5_US East_2': 15, 'D2pls_v5_US East_3': 14, 'D32pls_v5_US East_3': 14}"
0.09,6.283170999999999,19597840,3119100.212297262,1000,0,"{'D16pls_v5_US East_2': 15, 'D16pls_v5_US East_3': 14, 'D2pls_v5_US East_1': 15, 'D2pls_v5_US East_2': 15, 'D2pls_v5_US East_3': 14, 'D32pls_v5_US East_3': 14}"
0.1,6.283170999999999,19597840,3119100.212297262,1000,0,"{'D16pls_v5_US East_2': 15, 'D16pls_v5_US East_3': 14, 'D2pls_v5_US East_1': 15, 'D2pls_v5_US East_2': 15, 'D2pls_v5_US East_3': 14, 'D32pls_v5_US East_3': 14}"
