instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,us-east-1f,1,5.0,1,1,1,2.0,1.0,0.0193,39377.1954,0.0096,1,1020134.5966
t4g.large,us-east-1f,3,5.0,5,1,1,6.0,1.0,0.0579,118131.5863,0.0096,3,340044.8655
t4g.large,us-east-1f,3,5.0,6,1,1,6.0,0.0,0.0579,118131.5863,0.0096,3,340044.8655
t4g.large,us-east-1f,5,5.0,10,1,1,10.0,0.0,0.0965,196885.9771,0.0096,5,204026.9193
t4g.large,us-east-1f,7,5.0,14,1,1,14.0,0.0,0.1351,275640.368,0.0096,7,145733.5138
t4g.large,us-east-1f,8,5.0,15,1,1,16.0,1.0,0.1544,315017.5634,0.0096,8,127516.8246
t4g.large,us-east-1f,9,5.0,17,1,1,18.0,1.0,0.1737,354394.7589,0.0096,9,113348.2885
t4g.large,us-east-1f,10,5.0,20,1,1,20.0,0.0,0.193,393771.9543,0.0096,10,102013.4597
t4g.large,us-east-1f,13,5.0,25,1,1,26.0,1.0,0.2509,511903.5406,0.0096,13,78471.892
t4g.large,us-east-1f,15,5.0,30,1,1,30.0,0.0,0.2895,590657.9314,0.0096,15,68008.9731
t4g.large,us-east-1f,18,5.0,35,1,1,36.0,1.0,0.3474,708789.5177,0.0096,18,56674.1443
t4g.large,us-east-1f,20,5.0,40,1,1,40.0,0.0,0.386,787543.9086,0.0096,20,51006.7298
t4g.large,us-east-1f,23,5.0,45,1,1,46.0,1.0,0.4439,905675.4949,0.0096,23,44353.6781
t4g.large,us-east-1f,25,5.0,50,1,1,50.0,0.0,0.4825,984429.8857,0.0096,25,40805.3839
