instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,eu-west-1b,1,50.0,1,1,1,2.0,1.0,0.0331,39377.1954,0.0166,1,594821.6832
t4g.large,eu-west-1b,3,50.0,5,1,1,6.0,1.0,0.0993,118131.5863,0.0166,3,198273.8944
t4g.large,eu-west-1b,3,50.0,6,1,1,6.0,0.0,0.0993,118131.5863,0.0166,3,198273.8944
t4g.large,eu-west-1b,5,50.0,10,1,1,10.0,0.0,0.1655,196885.9771,0.0166,5,118964.3366
t4g.large,eu-west-1b,7,50.0,14,1,1,14.0,0.0,0.2317,275640.368,0.0166,7,84974.5262
t4g.large,eu-west-1b,8,50.0,15,1,1,16.0,1.0,0.2648,315017.5634,0.0166,8,74352.7104
t4g.large,eu-west-1b,9,50.0,17,1,1,18.0,1.0,0.2979,354394.7589,0.0166,9,66091.2981
t4g.large,eu-west-1b,10,50.0,20,1,1,20.0,0.0,0.331,393771.9543,0.0166,10,59482.1683
t4g.large,eu-west-1b,13,50.0,25,1,1,26.0,1.0,0.4303,511903.5406,0.0166,13,45755.5141
t4g.large,eu-west-1b,15,50.0,30,1,1,30.0,0.0,0.4965,590657.9314,0.0166,15,39654.7789
t4g.large,eu-west-1b,18,50.0,35,1,1,36.0,1.0,0.5958,708789.5177,0.0166,18,33045.6491
t4g.large,eu-west-1b,20,50.0,40,1,1,40.0,0.0,0.662,787543.9086,0.0166,20,29741.0842
t4g.large,eu-west-1b,23,50.0,45,1,1,46.0,1.0,0.7613,905675.4949,0.0166,23,25861.8123
t4g.large,eu-west-1b,25,50.0,50,1,1,50.0,0.0,0.8275,984429.8857,0.0166,25,23792.8673
