pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1464288.582733813,526352.2354559748,1464288.582733813,920027.9299065421,1464288.582733813,0.0,3.0,0.0,1.0,0.0
5,1,1,398084.18064516125,263176.1178262579,292857.7162589928,306675.9768951194,337913.734939759,0.0,3.0,0.0,1.0,0.0
6,1,1,350167.3868549512,263176.1178262579,244048.09692246205,306675.9768951194,185363.68267906335,0.0,2.0,0.0,0.0,0.0
10,1,1,210276.39560301506,175450.74519566738,146428.85820143885,184005.58607476632,159694.7033392964,0.0,2.0,0.0,0.0,0.0
14,1,1,150251.35627725057,131588.0588885613,104592.04155043312,131432.56151058554,76789.1269947231,0.0,2.0,0.0,0.0,0.0
15,1,1,131588.0588885613,131588.0588885613,97619.23878497203,115003.49131133177,71655.2601516847,1.0,1.0,0.0,1.0,0.0
17,1,1,121893.76382890092,105270.44710691823,86134.62246396653,102225.32563170648,81294.66418197929,0.0,3.0,0.0,1.0,0.0
20,1,1,105270.44710691823,105270.44710691823,73214.42908273381,92002.79306074766,69050.7825190624,0.0,0.0,0.0,0.0,0.0
25,1,1,83315.06079393173,75193.17650975485,58571.54326330935,70771.37927888072,44204.98456949153,0.0,3.0,0.0,1.0,0.0
30,1,1,70150.88470941603,65794.02944428065,48809.61939248601,61335.19536863967,23068.724343795024,0.0,2.0,0.0,0.0,0.0
35,1,1,58483.58172703626,58483.58172703626,41836.81662017325,51112.66280864197,19225.171050516026,1.0,1.0,0.0,1.0,0.0
40,1,1,52635.22355738994,52635.22355738994,36607.214541366906,46001.39653037383,19449.353992305612,0.0,0.0,0.0,0.0,0.0
45,1,1,46509.311136027405,43862.68629618711,32539.746261657343,40001.21437467979,14376.17061515786,0.0,3.0,0.0,1.0,0.0
50,1,1,42097.588257042255,40488.63350591716,29285.77163453237,36801.11722242991,11461.999394689466,0.0,2.0,0.0,0.0,0.0
