pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,736357.2476923077,38639.88140792766,725200.3196969697,38639.88140792766,0.0,182.0,0.0,182.0
10,1,4,736357.2476923077,38639.88140792766,725200.3196969697,38639.88140792766,0.0,182.0,0.0,182.0
10,2,2,289651.62723112124,38639.88140792766,368178.62384615385,38639.88140792766,0.0,86.0,0.0,86.0
17,7,7,54676.506805931494,38639.88140792767,52429.8620878519,38639.88140792767,0.0,10.0,0.0,10.0
50,1,2,146819.69662576687,38639.88140792766,145040.06393939396,38639.88140792766,0.0,142.0,0.0,142.0
50,1,4,146819.69662576687,38639.88140792766,145040.06393939396,38639.88140792766,0.0,142.0,0.0,142.0
50,2,2,52753.59646044625,38639.88140792766,73635.72476923077,38639.88140792766,0.0,46.0,0.0,46.0
75,3,5,31685.740038905096,25595.305401069516,24545.24158974359,19319.940703963835,0.0,21.0,0.0,53.0
100,1,2,72962.22728658536,38639.88140792766,72520.03196969698,38639.88140792766,0.0,92.0,0.0,92.0
100,1,4,72962.22728658536,38639.88140792766,72520.03196969698,38639.88140792766,0.0,92.0,0.0,92.0
100,2,2,37083.14953126211,37083.14953126211,36817.862384615386,19319.94070396383,0.0,0.0,0.0,92.0
115,4,2,15475.868159108148,15475.868159108148,16007.7662541806,12879.960469309222,0.0,0.0,0.0,29.0
287,1,6,16553.17303373388,11873.254817848136,12828.523478960065,12879.960469309222,1.0,113.0,0.0,97.0
400,1,2,18371.48163359306,18371.48163359306,18130.007992424245,12879.960469309222,0.0,0.0,0.0,176.0
400,1,4,18371.48163359306,18371.48163359306,18130.007992424245,12879.960469309222,0.0,0.0,0.0,176.0
400,2,2,8523.868979876726,8503.774117984693,9204.465596153846,7727.976281585533,0.0,1.0,0.0,80.0
439,1,9,8860.355339913282,7591.3806999791195,2590.9852099935783,6987.666267482776,0.0,70.0,0.0,71.0
1000,1,2,6816.544789645116,6816.544789645116,7252.0031969696975,6439.980234654611,0.0,0.0,0.0,152.0
1000,1,4,6210.259075982299,6010.446958859045,7252.0031969696975,6439.980234654611,0.0,24.0,0.0,152.0
1000,2,2,2918.6143861254614,2710.7161010796785,3681.7862384615387,3512.716491629788,0.0,37.0,0.0,56.0
