pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,969219.5857142857,726160.5683297181,969219.5857142857,609554.108359133,969219.5857142857,0.0,1.0,0.0,1.0,0.0
5,1,1,272539.964664311,242053.5226560617,193843.91695238094,203184.70295837632,255182.16708023162,0.0,1.0,0.0,1.0,0.0
6,1,1,242053.5226560617,242053.5226560617,161536.5974867725,203184.70295837632,229287.68618721465,0.0,0.0,0.0,0.0,0.0
10,1,1,145232.1135791757,145232.1135791757,96921.95852380952,121910.82173374612,84322.42363560034,0.0,0.0,0.0,0.0,0.0
14,1,1,102529.86884707941,102529.86884707941,69229.97035957241,87079.15840020218,52144.203190433014,0.0,0.0,0.0,0.0,0.0
15,1,1,91504.38131393018,89388.52384846461,64614.639005291014,76194.26359326624,64896.49727704677,0.0,1.0,0.0,1.0,0.0
17,1,1,79902.27922604175,79233.14126232741,57012.91677376833,67728.23431945877,26009.746518105854,0.0,1.0,0.0,1.0,0.0
20,1,1,71149.84522848034,71149.84522848034,48460.97925,60955.41088235294,25665.452156821077,0.0,0.0,0.0,0.0,0.0
25,1,1,56086.98986212766,54476.81396382299,38768.78339809524,46888.777602725924,14625.429712396694,0.0,1.0,0.0,1.0,0.0
30,1,1,47116.11848463523,47116.11848463523,32307.319502645507,40636.940584795324,19054.90973313123,0.0,0.0,0.0,0.0,0.0
35,1,1,40001.30118256366,39176.128941551266,27691.988143828963,33864.117154951644,15721.76507579289,0.0,1.0,0.0,1.0,0.0
40,1,1,35219.360528669116,35219.360528669116,24230.489625,30477.70544117647,15680.461724843994,0.0,0.0,0.0,0.0,0.0
45,1,1,31086.08289981785,30585.6575446402,21538.21300176367,26502.352557837385,9417.628396674338,0.0,1.0,0.0,1.0,0.0
50,1,1,28119.279447291057,28119.279447291057,19384.39170095238,24382.164351702784,8768.05062714708,0.0,0.0,0.0,0.0,0.0
