pods,cpu,mem,actual_pods,excess_pods,Total Assigned Instances,Total Assignable Pods,Total CPU,Total Memory,cost,performance,nodepool_config
10,1,2,12.0,2.0,3,12.0,12.0,96.0,0.1098,567158.1252,"[{'instance_type': 'r8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 3, 'T3': 5.0}]"
10,1,4,12.0,2.0,3,12.0,12.0,96.0,0.1098,567158.1252,"[{'instance_type': 'r8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 3, 'T3': 5.0}]"
10,2,2,10.0,0.0,5,10.0,20.0,160.0,0.183,472631.771,"[{'instance_type': 'r8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 5, 'T3': 5.0}]"
17,7,7,27.0,10.0,1,27.0,192.0,1536.0,1.7828,1276105.7817,"[{'instance_type': 'r8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
50,1,2,52.0,2.0,9,52.0,52.0,224.0,0.3058,1574979.862,"[{'instance_type': 'r8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'c6gd.2xlarge', 'availability_zone': 'use1-az6', 'num_instances': 4, 'T3': 50.0}]"
50,1,4,212.0,162.0,6,212.0,212.0,1696.0,1.9658,10019793.5452,"[{'instance_type': 'r8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'r8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
50,2,2,50.0,0.0,15,50.0,100.0,320.0,0.49,1259777.171,"[{'instance_type': 'r8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'c6gd.2xlarge', 'availability_zone': 'use1-az6', 'num_instances': 10, 'T3': 50.0}]"
75,3,5,96.0,21.0,2,96.0,288.0,2304.0,2.7155,4537265.0016,"[{'instance_type': 'r8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8a.metal-24xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
100,1,2,100.0,0.0,15,100.0,100.0,320.0,0.49,2519554.342,"[{'instance_type': 'r8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'c6gd.2xlarge', 'availability_zone': 'use1-az6', 'num_instances': 10, 'T3': 50.0}]"
100,1,4,212.0,112.0,6,212.0,212.0,1696.0,1.9658,10019793.5452,"[{'instance_type': 'r8a.xlarge', 'availability_zone': 'use1-az2', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'r8a.metal-48xl', 'availability_zone': 'use1-az6', 'num_instances': 1, 'T3': 1.0}]"
