pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,231630.56129411762,231630.56129411762,187691.33741379308,187691.33741379308,0.0,0.0,0.0,0.0
10,1,4,116500.57816568046,7361.562142361194,99853.0107070707,65531.64111700364,0.0,182.0,0.0,6.0
10,2,2,96960.46787401575,63789.781496063,57539.868421052626,37604.882476590865,0.0,6.0,0.0,6.0
17,7,7,15911.178702161036,12481.227873504966,8106.209836875927,8947.274256615441,0.0,5.0,0.0,1.0
50,1,2,46326.112268235294,46326.112268235294,37538.2674862069,37538.2674862069,0.0,0.0,0.0,0.0
50,1,4,23300.11563786982,7361.562142361194,19970.602145454544,16382.91027925091,0.0,142.0,0.0,14.0
50,2,2,20141.94487699555,11578.947812840861,11507.973684210527,9401.220619147716,0.0,38.0,0.0,14.0
75,3,5,8627.584930590587,8381.418064252653,3700.7306064880113,4891.532438478747,0.0,3.0,0.0,5.0
100,1,2,23027.599665497077,23027.599665497077,18769.133743965518,18769.133743965518,0.0,0.0,0.0,0.0
100,1,4,11641.791458136235,7361.562142361194,9985.301073232324,9361.663016714807,0.0,92.0,0.0,12.0
100,2,2,10033.553402646503,8381.418064252655,5753.986842105263,5372.12606808441,0.0,20.0,0.0,12.0
115,4,2,4220.889854158295,3074.3444899385827,2413.519960753051,2506.992165106058,0.0,41.0,0.0,5.0
287,1,6,4235.147445175738,4016.794508838956,2671.224156833502,2706.8876372338073,0.0,15.0,0.0,1.0
400,1,2,5192.466198170732,3447.4111222939305,4692.2834359375,4692.2834359375,0.0,182.0,0.0,0.0
400,1,4,3530.9262963090523,2453.8540474537313,2496.325268308081,2621.265644680146,0.0,176.0,0.0,0.0
400,2,2,2362.5301062890912,2117.4485029610623,1438.4967105263158,1504.1952990636346,0.0,44.0,0.0,0.0
439,1,9,2284.0697494796186,2192.107441168687,965.3777870211619,1476.484165772037,0.0,18.0,0.0,23.0
1000,1,2,1939.351767579459,1925.9593055235282,1876.913374387931,1876.913374387931,0.0,6.0,0.0,0.0
1000,1,4,1412.1345781271523,1226.9270237268656,998.5301073232323,1040.1847796349784,0.0,152.0,0.0,8.0
1000,2,2,885.4275122825137,883.4800192416749,575.3986842105263,596.9028964538232,0.0,2.0,0.0,8.0
