instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,us-west-2d,1,50.0,1,1,1,1.0,0.0,0.0145,20353.6113,0.0145,1,1403697.33
t3.medium,us-west-2d,5,50.0,5,1,1,5.0,0.0,0.0725,101768.0564,0.0145,5,280739.466
t3.medium,us-west-2d,6,50.0,6,1,1,6.0,0.0,0.087,122121.6677,0.0145,6,233949.555
t3.medium,us-west-2d,10,50.0,10,1,1,10.0,0.0,0.145,203536.1129,0.0145,10,140369.733
t3.medium,us-west-2d,14,50.0,14,1,1,14.0,0.0,0.203,284950.558,0.0145,14,100264.095
t3.medium,us-west-2d,15,50.0,15,1,1,15.0,0.0,0.2175,305304.1693,0.0145,15,93579.822
t3.medium,us-west-2d,17,50.0,17,1,1,17.0,0.0,0.2465,346011.3919,0.0145,17,82570.4312
t3.medium,us-west-2d,20,50.0,20,1,1,20.0,0.0,0.29,407072.2257,0.0145,20,70184.8665
t3.medium,us-west-2d,25,50.0,25,1,1,25.0,0.0,0.3625,508840.2821,0.0145,25,56147.8932
t3.medium,us-west-2d,30,50.0,30,1,1,30.0,0.0,0.435,610608.3386,0.0145,30,46789.911
t3.medium,us-west-2d,35,50.0,35,1,1,35.0,0.0,0.5075,712376.395,0.0145,35,40105.638
t3.medium,us-west-2d,40,50.0,40,1,1,40.0,0.0,0.58,814144.4514,0.0145,40,35092.4333
t3.medium,us-west-2d,45,50.0,45,1,1,45.0,0.0,0.6525,915912.5079,0.0145,45,31193.274
t3.medium,us-west-2d,50,50.0,50,1,1,50.0,0.0,0.725,1017680.5643,0.0145,50,28073.9466
