instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c7a.medium,us-east-1f,10,50.0,10,1,2,10.0,0.0,0.093,334760.0218,0.0093,10,359957.0127
m7gd.medium,us-east-1f,10,15.0,10,1,4,10.0,0.0,0.112,256177.5756,0.0112,10,228729.9782
c5a.large,us-east-1f,10,50.0,10,2,2,10.0,0.0,0.252,234096.225,0.0252,10,92895.3274
c6g.2xlarge,us-east-1f,17,10.0,17,7,7,17.0,0.0,1.2002,334536.795,0.0706,17,16396.1298
c7a.medium,us-east-1f,50,50.0,50,1,2,50.0,0.0,0.465,1673800.1091,0.0093,50,71991.4025
m7gd.medium,us-east-1f,50,15.0,50,1,4,50.0,0.0,0.56,1280887.8781,0.0112,50,45745.9956
c5a.large,us-east-1f,50,50.0,50,2,2,50.0,0.0,1.26,1170481.125,0.0252,50,18579.0655
c6g.xlarge,us-east-1c,75,50.0,75,3,5,75.0,0.0,3.72,1475897.625,0.0496,75,5289.9556
c7a.medium,us-east-1f,100,50.0,100,1,2,100.0,0.0,0.93,3347600.2182,0.0093,100,35995.7013
m7gd.medium,us-east-1f,100,15.0,100,1,4,100.0,0.0,1.12,2561775.7562,0.0112,100,22872.9978
c5a.large,us-east-1f,100,50.0,100,2,2,100.0,0.0,2.52,2340962.25,0.0252,100,9289.5327
c6g.xlarge,us-east-1c,115,50.0,115,4,2,115.0,0.0,5.704,2263043.025,0.0496,115,3449.9711
r7g.medium,us-east-1d,287,50.0,287,1,6,287.0,0.0,3.7884,7323745.212,0.0132,287,6735.898
c7a.medium,us-east-1f,400,50.0,400,1,2,400.0,0.0,3.72,13390400.8727,0.0093,400,8998.9253
m7gd.medium,us-east-1f,400,15.0,400,1,4,400.0,0.0,4.48,10247103.025,0.0112,400,5718.2495
c5a.large,us-east-1f,400,50.0,400,2,2,400.0,0.0,10.08,9363849.0,0.0252,400,2322.3832
x2gd.medium,us-east-1f,439,50.0,439,1,9,439.0,0.0,7.7264,8688468.3354,0.0176,439,2561.5422
c7a.medium,us-east-1f,1000,50.0,1000,1,2,1000.0,0.0,9.3,33476002.1818,0.0093,1000,3599.5701
m7gd.medium,us-east-1f,1000,15.0,1000,1,4,1000.0,0.0,11.2,25617757.5625,0.0112,1000,2287.2998
c5a.large,us-east-1f,1000,50.0,1000,2,2,1000.0,0.0,25.2,23409622.5,0.0252,1000,928.9533
