instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
g5g.16xlarge,us-east-1d,1,5.0,10,1,2,64.0,54.0,0.304,1260849.0752,0.0048,1,64805.1539
m7g.16xlarge,us-east-1f,1,1.0,10,1,4,64.0,54.0,0.5821,1639536.484,0.0091,1,44009.2039
g5g.16xlarge,us-east-1d,1,5.0,10,2,2,32.0,22.0,0.304,630424.5376,0.0095,1,64805.1539
g5g.16xlarge,us-east-1d,2,5.0,17,7,7,18.0,1.0,0.608,354613.8024,0.0338,2,32402.577
g5g.16xlarge,us-east-1d,1,5.0,50,1,2,64.0,14.0,0.304,1260849.0752,0.0048,1,64805.1539
m7g.16xlarge,us-east-1f,1,1.0,50,1,4,64.0,14.0,0.5821,1639536.484,0.0091,1,44009.2039
g5g.16xlarge,us-east-1d,2,5.0,50,2,2,64.0,14.0,0.608,1260849.0752,0.0095,2,32402.577
g5g.16xlarge,us-east-1d,4,5.0,75,3,5,84.0,9.0,1.216,1654864.4112,0.0145,4,16201.2885
g5g.16xlarge,us-east-1d,2,5.0,100,1,2,128.0,28.0,0.608,2521698.1504,0.0048,2,32402.577
m7g.16xlarge,us-east-1f,2,1.0,100,1,4,128.0,28.0,1.1642,3279072.968,0.0091,2,22004.6019
g5g.16xlarge,us-east-1d,4,5.0,100,2,2,128.0,28.0,1.216,2521698.1504,0.0095,4,16201.2885
g5g.16xlarge,us-east-1d,8,5.0,115,4,2,128.0,13.0,2.432,2521698.1504,0.019,8,8100.6442
r7g.medium,us-east-1d,287,50.0,287,1,6,287.0,0.0,3.7884,7323745.212,0.0132,287,6735.898
g5g.16xlarge,us-east-1d,7,5.0,400,1,2,448.0,48.0,2.128,8825943.5264,0.0048,7,9257.8791
m7g.16xlarge,us-east-1f,7,1.0,400,1,4,448.0,48.0,4.0747,11476755.388,0.0091,7,6287.0291
g5g.16xlarge,us-east-1d,13,5.0,400,2,2,416.0,16.0,3.952,8195518.9888,0.0095,13,4985.0118
x8g.48xlarge,us-east-1c,3,10.0,439,1,9,576.0,137.0,9.2016,17730946.88,0.016,3,3345.3849
g5g.16xlarge,us-east-1d,16,5.0,1000,1,2,1024.0,24.0,4.864,20173585.2032,0.0048,16,4050.3221
m7g.16xlarge,us-east-1f,16,1.0,1000,1,4,1024.0,24.0,9.3136,26232583.744,0.0091,16,2750.5752
g5g.16xlarge,us-east-1d,32,5.0,1000,2,2,1024.0,24.0,9.728,20173585.2032,0.0095,32,2025.1611
