instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,eu-west-1b,1,35.0,1,1,1,2.0,1.0,0.0321,39377.1954,0.016,1,613351.9537
t4g.large,eu-west-1b,3,35.0,5,1,1,6.0,1.0,0.0963,118131.5863,0.016,3,204450.6512
t4g.large,eu-west-1b,3,35.0,6,1,1,6.0,0.0,0.0963,118131.5863,0.016,3,204450.6512
t4g.large,eu-west-1b,5,35.0,10,1,1,10.0,0.0,0.1605,196885.9771,0.016,5,122670.3907
t4g.large,eu-west-1b,7,35.0,14,1,1,14.0,0.0,0.2247,275640.368,0.016,7,87621.7077
t4g.large,eu-west-1b,8,35.0,15,1,1,16.0,1.0,0.2568,315017.5634,0.016,8,76668.9942
t4g.large,eu-west-1b,9,35.0,17,1,1,18.0,1.0,0.2889,354394.7589,0.016,9,68150.2171
t4g.large,eu-west-1b,10,35.0,20,1,1,20.0,0.0,0.321,393771.9543,0.016,10,61335.1954
t4g.large,eu-west-1b,13,35.0,25,1,1,26.0,1.0,0.4173,511903.5406,0.016,13,47180.9195
t4g.large,eu-west-1b,15,35.0,30,1,1,30.0,0.0,0.4815,590657.9314,0.016,15,40890.1302
t4g.large,eu-west-1b,18,35.0,35,1,1,36.0,1.0,0.5778,708789.5177,0.016,18,34075.1085
t4g.large,eu-west-1b,20,35.0,40,1,1,40.0,0.0,0.642,787543.9086,0.016,20,30667.5977
t4g.large,eu-west-1b,23,35.0,45,1,1,46.0,1.0,0.7383,905675.4949,0.016,23,26667.4762
t4g.large,eu-west-1b,25,35.0,50,1,1,50.0,0.0,0.8025,984429.8857,0.016,25,24534.0781
