pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,528670.8847874721,28668.674693679484,278816.59301369864,278816.59301369864,0.0,182.0,0.0,0.0
10,1,4,528670.8847874721,28668.674693679484,152083.8163076923,152083.8163076923,0.0,182.0,0.0,0.0
10,2,2,265523.4668539326,28668.674693679484,120003.63873517785,111661.0393543707,0.0,86.0,0.0,2.0
17,7,7,41379.07292943442,28668.674693679484,19704.889299712715,16596.973385841662,0.0,10.0,0.0,1.0
50,1,2,105923.74966382788,28668.674693679484,55763.31859178082,55763.31859178082,0.0,142.0,0.0,0.0
50,1,4,105923.74966382788,28668.674693679484,30416.763267692306,30416.763267692306,0.0,142.0,0.0,0.0
50,2,2,53236.288691146656,28668.674693679484,24000.727747035577,25767.932158700925,0.0,46.0,0.0,2.0
75,3,5,23533.922770502417,18850.980017549457,5290.310169491526,8298.486692661094,0.0,21.0,0.0,9.0
100,1,2,53236.288691146656,28668.674693679484,27881.65929589041,27881.65929589041,0.0,92.0,0.0,0.0
100,1,4,53236.288691146656,28668.674693679484,15208.381634615385,15208.381634615385,0.0,92.0,0.0,0.0
100,2,2,27486.5816225647,27486.5816225647,12000.363873517788,13399.324722524483,0.0,0.0,0.0,0.0
115,4,2,11691.571329622757,11017.314412923379,3450.2022844509947,5775.571001088139,0.0,7.0,0.0,1.0
287,1,6,18903.758539316856,18382.47329936603,4939.658536585366,4751.564286379295,1.0,9.0,0.0,33.0
400,1,2,13492.585315024695,11017.314412923379,6970.414823886987,6970.414823886987,0.0,88.0,0.0,0.0
400,1,4,13492.585315024695,11017.314412923379,3802.0954086538463,3802.0954086538463,0.0,88.0,0.0,0.0
400,2,2,6439.867186566029,5182.281880823638,3000.090968379447,3349.831180631121,0.0,76.0,0.0,0.0
439,1,9,10779.604766792108,10652.297121864367,1669.746024218084,2969.7276789870584,0.0,6.0,0.0,9.0
1000,1,2,4913.988375271399,4154.902408792169,2788.1659295479453,2788.1659295479453,0.0,144.0,0.0,0.0
1000,1,4,4786.037928074129,4174.325928353806,1520.8381634615384,1520.8381634615384,0.0,88.0,0.0,0.0
1000,2,2,2161.084919468099,2161.084919468099,1200.0363873517788,1339.9324722524484,0.0,0.0,0.0,0.0
