pods,cpu,memory,nodepool_config,first_time,region
17,7,7,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 06:17:50+09:00,ap-northeast-1
17,7,7,"[{'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}]",2025-08-23 03:16:25+09:00,ap-northeast-1
17,7,7,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-22 11:18:06+09:00,ap-northeast-1
17,7,7,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-19 22:18:20+09:00,ap-northeast-1
17,7,7,"[{'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-23 11:15:15+09:00,ap-northeast-1
17,7,7,"[{'instance_type': 'i7i.48xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-22 19:21:00+09:00,ap-northeast-1
17,7,7,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 18:18:42+09:00,ap-northeast-1
17,7,7,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 10:18:22+09:00,ap-northeast-1
17,7,7,"[{'instance_type': 'c7g.16xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 'i7i.16xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-23 07:17:12+09:00,ap-northeast-1
17,7,7,"[{'instance_type': 'c7a.32xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 't3.2xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-22 15:16:12+09:00,ap-northeast-1
17,7,7,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 02:17:24+09:00,ap-northeast-1
17,7,7,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 14:16:45+09:00,ap-northeast-1
17,7,7,"[{'instance_type': 'c8gd.48xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 22:23:37+09:00,ap-northeast-1
50,1,2,"[{'instance_type': 'i7i.16xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-22 23:05:19+09:00,ap-northeast-1
50,1,2,"[{'instance_type': 'c8gd.16xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 06:05:02+09:00,ap-northeast-1
50,1,2,"[{'instance_type': 'i7i.16xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-23 03:05:01+09:00,ap-northeast-1
50,1,2,"[{'instance_type': 'm7g.12xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}, {'instance_type': 't3.xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-22 11:05:42+09:00,ap-northeast-1
50,1,2,"[{'instance_type': 'c8gd.16xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-19 22:05:02+09:00,ap-northeast-1
50,1,2,"[{'instance_type': 'i7i.16xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-23 11:05:27+09:00,ap-northeast-1
50,1,2,"[{'instance_type': 'i7i.16xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-22 19:05:47+09:00,ap-northeast-1
50,1,2,"[{'instance_type': 'c8gd.16xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 18:05:43+09:00,ap-northeast-1
50,1,2,"[{'instance_type': 'c8gd.16xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 10:05:03+09:00,ap-northeast-1
50,1,2,"[{'instance_type': 'i7i.16xlarge', 'availability_zone': 'ap-northeast-1c', 'num_instances': 1}]",2025-08-23 07:05:14+09:00,ap-northeast-1
50,1,2,"[{'instance_type': 'c7g.16xlarge', 'availability_zone': 'ap-northeast-1a', 'num_instances': 1}]",2025-08-22 15:05:01+09:00,ap-northeast-1
50,1,2,"[{'instance_type': 'c8gd.16xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 02:05:39+09:00,ap-northeast-1
50,1,2,"[{'instance_type': 'c8gd.16xlarge', 'availability_zone': 'ap-northeast-1d', 'num_instances': 1}]",2025-08-20 14:05:26+09:00,ap-northeast-1
