pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,511609.8929951691,370458.3676470588,135714.72413793104,370458.3676470588,0.0,6.0,0.0,6.0
10,1,4,484445.55769230763,370458.3676470588,130933.08688741722,370458.3676470588,2.0,6.0,0.0,6.0
10,2,2,295269.7168414559,295269.7168414559,64520.114754098366,185229.1838235294,0.0,0.0,0.0,6.0
17,7,7,45342.195054945056,45342.195054945056,42723.57502454699,30167.16317912517,0.0,0.0,0.0,9.0
50,1,2,102544.90229484387,45402.410453424396,27142.94482758621,92614.5919117647,0.0,78.0,0.0,14.0
50,1,4,89482.64373226011,45402.410453424396,26186.617382781456,92614.5919117647,0.0,78.0,0.0,14.0
50,2,2,57931.76119583636,45402.410453424396,12904.022950819672,52922.62394957983,0.0,14.0,0.0,6.0
75,3,5,17138.237657825084,17138.237657825084,19397.455359675787,20111.44211941678,0.0,0.0,0.0,21.0
100,1,2,57931.76119583636,45402.410453424396,13571.472413793104,52922.62394957983,0.0,28.0,0.0,12.0
100,1,4,57931.76119583636,45402.410453424396,13093.30869205298,52922.62394957983,0.0,28.0,0.0,12.0
100,2,2,20910.521741960936,17231.09887649941,6452.011475409836,28496.797511312216,0.0,16.0,0.0,4.0
115,4,2,6626.935894779529,5753.010800238521,12650.514365005947,12774.426470588234,0.0,15.0,0.0,1.0
287,1,6,7522.918337074599,6380.878620313918,4158.807553017756,12066.86527165007,0.0,41.0,0.0,33.0
400,1,2,8273.958509128568,6526.398625371682,3392.868103448276,14818.334705882355,0.0,74.0,0.0,0.0
400,1,4,6874.152622288987,5087.401317268581,3273.327173013245,14818.334705882355,0.0,104.0,0.0,0.0
400,2,2,3413.115023930266,3404.283155959871,1613.002868852459,7409.167352941177,0.0,4.0,0.0,0.0
439,1,9,3538.312738065568,2572.3434799690435,3313.9160637259315,5880.291549953315,0.0,153.0,0.0,2.0
1000,1,2,2681.078674867016,2535.3195354440395,1357.1472413793103,5880.291549953315,0.0,50.0,0.0,8.0
1000,1,4,2228.669353793423,2044.9508671979593,1309.330869205298,5880.291549953315,0.0,80.0,0.0,8.0
1000,2,2,1252.1860382951036,1219.0326211063355,645.2011475409836,2963.666941176471,0.0,28.0,0.0,0.0
