pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,246107.47137499996,246107.47137499996,222165.25653061224,222165.25653061224,0.0,0.0,0.0,0.0
10,1,4,167429.50918918918,9734.695773310115,109231.47027624308,25510.833709677416,0.0,182.0,0.0,38.0
10,2,2,91055.35282369146,10980.115044405606,56547.80172413794,23969.104750304505,0.0,86.0,0.0,22.0
17,7,7,15909.096939844896,10980.11504506611,10692.328035122968,11984.552375152254,1.0,10.0,0.0,1.0
50,1,2,49221.494285,49221.494285,44433.051310204086,44433.051310204086,0.0,0.0,0.0,0.0
50,1,4,33485.90183783784,9734.695773310115,21846.294059668508,12755.416854838708,0.0,142.0,0.0,46.0
50,2,2,20344.26946206714,10980.115044405606,11309.560344827587,11984.552375152252,0.0,46.0,0.0,14.0
75,3,5,9022.24446508822,5425.8318233446325,3242.4593891485583,5992.276187576127,0.0,53.0,0.0,9.0
100,1,2,24306.910758024693,24306.910758024693,22216.52565612245,22216.52565612245,0.0,0.0,0.0,0.0
100,1,4,16742.95091891892,9734.695773310115,10923.14703038674,8503.61123655914,0.0,92.0,0.0,44.0
100,2,2,10477.842330077261,5425.8318233446325,5654.7801724137935,5992.276187576126,0.0,92.0,0.0,28.0
115,4,2,4414.340544934115,3603.040888526643,2114.64742769318,2996.138093788063,0.0,29.0,0.0,13.0
287,1,6,4521.753985460689,4145.780354016196,3066.5174177102085,3669.9237303190093,0.0,33.0,0.0,1.0
400,1,2,5509.317725175722,4972.4573814238165,5554.131413966837,5554.131413966837,0.0,42.0,0.0,0.0
400,1,4,4650.859444125207,3244.898591103372,2730.786757596685,2834.5370788530468,0.0,176.0,0.0,32.0
400,2,2,2581.49852048629,2155.0377053589755,1413.6950431034484,1843.7772884849621,0.0,80.0,0.0,16.0
439,1,9,2587.9858262564717,2587.2285516723296,1295.4926049967892,2001.776580185044,0.0,14.0,0.0,23.0
1000,1,2,2106.939711409447,2073.3363600725424,2221.652565602041,2221.652565602041,0.0,18.0,0.0,0.0
1000,1,4,1860.3437776500832,1622.449295551686,1092.314703038674,1214.8016052227345,0.0,152.0,0.0,8.0
1000,2,2,1025.8036637647638,1020.3628795060648,565.4780172413793,749.0345234470158,0.0,8.0,0.0,24.0
