pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1423329.4615384615,996309.5892857144,1423329.4615384615,989376.768844221,1423329.4615384615,0.0,1.0,0.0,1.0,0.0
5,1,1,366388.17781885393,332103.19626322755,284665.89202797203,329792.25656058063,377157.99511002447,0.0,1.0,0.0,1.0,0.0
6,1,1,329792.25656058063,332103.19626322755,237221.5767288267,329792.25656058063,286154.09914782044,0.0,0.0,0.0,0.0,0.0
10,1,1,197875.3538693467,199261.91773809522,142332.9460839161,197875.3538693467,117322.43755841123,0.0,0.0,0.0,0.0,0.0
14,1,1,141339.53850887087,142329.94123542274,101666.3900385329,141339.53850887087,87252.96090958639,0.0,0.0,0.0,0.0,0.0
15,1,1,128469.60907118057,124538.69859095982,94888.63070707071,123672.09618404521,69070.89844409282,0.0,1.0,0.0,1.0,0.0
17,1,1,113704.41590100017,110701.06542107582,83725.2623950444,109930.75218686022,57635.78388703323,0.0,1.0,0.0,1.0,0.0
20,1,1,98937.67695979898,99630.95886904761,71166.47302447553,98937.67695979898,38313.021101573686,0.0,0.0,0.0,0.0,0.0
25,1,1,77894.896309759,76639.1991317977,56933.178416783216,76105.90535517827,41876.165609814765,0.0,1.0,0.0,1.0,0.0
30,1,1,65958.4513009492,66420.6392526455,47444.315353535356,65958.4513009492,19685.760592138846,0.0,0.0,0.0,0.0,0.0
35,1,1,55892.22377441049,55350.532705945036,40666.55601541316,54965.376085675285,18184.864617646384,0.0,1.0,0.0,1.0,0.0
40,1,1,49468.83847989949,49815.479438244045,35583.23651223777,49468.83847989949,17586.357309073333,0.0,0.0,0.0,0.0,0.0
45,1,1,43581.89735309297,43317.80820730939,31629.543569023568,43016.38128734409,17954.598098419632,0.0,1.0,0.0,1.0,0.0
50,1,1,39575.07078190955,39852.38355,28466.58921118881,39575.07078190955,14339.431138720829,0.0,0.0,0.0,0.0,0.0
