pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,317558.02758064517,18787.348071524473,251279.15172839505,251279.15172839505,0.0,182.0,0.0,0.0
10,1,4,193735.1255102041,18220.41992462598,138258.01482517482,138258.01482517482,0.0,182.0,0.0,0.0
10,2,2,164366.27175974712,18787.348071524473,109211.94460431654,138670.9394144144,0.0,86.0,0.0,2.0
17,7,7,24471.342251940525,18787.34807265461,24471.342251940525,24471.342251940525,0.0,10.0,0.0,0.0
50,1,2,63511.605529032255,18787.348071524473,50255.830335802464,50255.830335802464,0.0,142.0,0.0,0.0
50,1,4,50427.53146741476,18220.41992462598,27651.60297062937,27651.60297062937,0.0,142.0,0.0,0.0
50,2,2,33197.787175736725,18787.348071524473,21842.388920863308,32000.986018711017,0.0,46.0,0.0,2.0
75,3,5,15278.875574087862,9219.103229398663,4794.597542242704,11462.968628984212,0.0,53.0,0.0,9.0
100,1,2,32529.05866710013,18787.348071524473,25127.915167901232,25127.915167901232,0.0,92.0,0.0,0.0
100,1,4,22385.201320052536,18220.41992462598,13825.801486013987,13825.801486013987,0.0,92.0,0.0,0.0
100,2,2,17975.562624080347,9219.103229398663,10921.194460431654,16640.51272972973,0.0,92.0,0.0,0.0
115,4,2,7398.452433706234,7562.045739686346,3126.9114405930673,7172.634797297298,0.0,1.0,0.0,1.0
287,1,6,7782.252640310671,6591.106608759643,4490.59866962306,4111.540481753002,1.0,49.0,0.0,33.0
400,1,2,8621.680946592705,8832.563583097315,6281.978791898148,6281.978791898148,0.0,0.0,0.0,0.0
400,1,4,7471.157139735265,4977.870569514935,3456.4503715034966,3456.4503715034966,0.0,176.0,0.0,0.0
400,2,2,4232.640987429625,4176.627354566878,2730.2986151079135,4160.128182432432,0.0,5.0,0.0,0.0
439,1,9,4097.9828326749675,3115.743917534514,1502.7714217962755,2569.7128010956258,0.0,136.0,0.0,9.0
1000,1,2,3333.2517061063772,3319.18724307602,2512.7915167530864,2512.7915167530864,0.0,4.0,0.0,0.0
1000,1,4,2700.962772561058,2700.962772561058,1382.5801486013986,1382.5801486013986,8.0,8.0,0.0,0.0
1000,2,2,1598.3908590634433,1566.0879320105398,1092.1194460431655,1664.051272972973,0.0,20.0,0.0,0.0
