instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,45.0,10,1,2,10.0,0.0,0.149,196786.35,0.0149,10,132071.3758
m6g.medium,ap-northeast-1d,10,10.0,10,1,4,10.0,0.0,0.17,197708.9612,0.017,10,116299.389
c7g.8xlarge,ap-northeast-1d,1,50.0,10,2,2,16.0,6.0,0.4894,405709.695,0.0306,1,51812.129
c7g.16xlarge,ap-northeast-1a,2,50.0,17,7,7,18.0,1.0,2.1122,456423.4069,0.1173,2,12004.9503
c6g.medium,ap-northeast-1c,50,45.0,50,1,2,50.0,0.0,0.745,983931.75,0.0149,50,26414.2752
m6g.medium,ap-northeast-1d,50,10.0,50,1,4,50.0,0.0,0.85,988544.8062,0.017,50,23259.8778
c7g.8xlarge,ap-northeast-1d,4,50.0,50,2,2,64.0,14.0,1.9576,1622838.78,0.0306,4,12953.0323
c7g.8xlarge,ap-northeast-1d,8,50.0,75,3,5,80.0,5.0,3.9152,2028548.475,0.0489,8,6476.5161
c6g.medium,ap-northeast-1c,100,45.0,100,1,2,100.0,0.0,1.49,1967863.5,0.0149,100,13207.1376
m6g.medium,ap-northeast-1d,100,10.0,100,1,4,100.0,0.0,1.7,1977089.6125,0.017,100,11629.9389
c7g.8xlarge,ap-northeast-1d,7,50.0,100,2,2,112.0,12.0,3.4258,2839967.865,0.0306,7,7401.7327
c7g.8xlarge,ap-northeast-1d,15,50.0,115,4,2,120.0,5.0,7.341,3042822.7125,0.0612,15,3454.1419
r6g.large,ap-northeast-1c,144,50.0,287,1,6,288.0,1.0,6.3792,5652293.22,0.0222,144,3076.5642
c6g.medium,ap-northeast-1c,400,45.0,400,1,2,400.0,0.0,5.96,7871454.0,0.0149,400,3301.7844
m6g.medium,ap-northeast-1d,400,10.0,400,1,4,400.0,0.0,6.8,7908358.45,0.017,400,2907.4847
c7g.8xlarge,ap-northeast-1d,25,50.0,400,2,2,400.0,0.0,12.235,10142742.375,0.0306,25,2072.4852
r7g.2xlarge,ap-northeast-1d,63,20.0,439,1,9,441.0,2.0,11.4534,11253559.716,0.026,63,2228.0088
c6g.medium,ap-northeast-1c,1000,45.0,1000,1,2,1000.0,0.0,14.9,19678635.0,0.0149,1000,1320.7138
m6g.medium,ap-northeast-1d,1000,10.0,1000,1,4,1000.0,0.0,17.0,19770896.125,0.017,1000,1162.9939
c7g.8xlarge,ap-northeast-1d,63,50.0,1000,2,2,1008.0,8.0,30.8322,25559710.785,0.0306,63,822.4147
