instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,45.0,10,1,2,10.0,0.0,0.149,196786.35,0.0149,10,132071.3758
m6g.medium,ap-northeast-1d,10,10.0,10,1,4,10.0,0.0,0.17,197708.9612,0.017,10,116299.389
t3a.large,ap-northeast-1d,10,50.0,10,2,2,10.0,0.0,0.372,169072.0657,0.0372,10,45449.48
t3.2xlarge,ap-northeast-1d,17,50.0,17,7,7,17.0,0.0,2.4565,346011.3919,0.1445,17,8285.6142
c6g.medium,ap-northeast-1c,50,45.0,50,1,2,50.0,0.0,0.745,983931.75,0.0149,50,26414.2752
m6g.medium,ap-northeast-1d,50,10.0,50,1,4,50.0,0.0,0.85,988544.8062,0.017,50,23259.8778
t3a.large,ap-northeast-1d,50,50.0,50,2,2,50.0,0.0,1.86,845360.3286,0.0372,50,9089.896
t3.xlarge,ap-northeast-1c,75,50.0,75,3,5,75.0,0.0,5.925,1526520.8464,0.079,75,3435.2087
c6g.medium,ap-northeast-1c,100,45.0,100,1,2,100.0,0.0,1.49,1967863.5,0.0149,100,13207.1376
m6g.medium,ap-northeast-1d,100,10.0,100,1,4,100.0,0.0,1.7,1977089.6125,0.017,100,11629.9389
t3a.large,ap-northeast-1d,100,50.0,100,2,2,100.0,0.0,3.72,1690720.6571,0.0372,100,4544.948
t3.xlarge,ap-northeast-1c,115,50.0,115,4,2,115.0,0.0,9.085,2340665.2979,0.079,115,2240.3535
r7a.medium,ap-northeast-1c,287,35.0,287,1,6,287.0,0.0,8.5813,9625846.6233,0.0299,287,3908.4446
c6g.medium,ap-northeast-1c,400,45.0,400,1,2,400.0,0.0,5.96,7871454.0,0.0149,400,3301.7844
m6g.medium,ap-northeast-1d,400,10.0,400,1,4,400.0,0.0,6.8,7908358.45,0.017,400,2907.4847
t3a.large,ap-northeast-1d,400,50.0,400,2,2,400.0,0.0,14.88,6762882.6286,0.0372,400,1136.237
r6g.large,ap-northeast-1c,439,50.0,439,1,9,439.0,0.0,19.4477,8615821.9569,0.0443,439,1009.1691
c6g.medium,ap-northeast-1c,1000,45.0,1000,1,2,1000.0,0.0,14.9,19678635.0,0.0149,1000,1320.7138
m6g.medium,ap-northeast-1d,1000,10.0,1000,1,4,1000.0,0.0,17.0,19770896.125,0.017,1000,1162.9939
t3a.large,ap-northeast-1d,1000,50.0,1000,2,2,1000.0,0.0,37.2,16907206.5714,0.0372,1000,454.4948
