pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,969219.5857142857,324065.8487415295,969219.5857142857,582502.8905325443,969219.5857142857,0.0,3.0,0.0,1.0,0.0
5,1,1,223720.09503386004,162032.92443126815,193843.91695238094,194167.6303418803,239902.98600311042,0.0,3.0,0.0,1.0,0.0
6,1,1,194167.6303418803,162032.92443126815,161536.5974867725,194167.6303418803,121896.76958786232,0.0,2.0,0.0,0.0,0.0
10,1,1,116500.57816568046,108021.94960740025,96921.95852380952,116500.57816568046,88946.37088862082,0.0,2.0,0.0,0.0,0.0
14,1,1,83214.69870788552,81016.46220050822,69229.97035957241,83214.69870788552,30039.262346159834,0.0,2.0,0.0,0.0,0.0
15,1,1,76602.99671325053,81016.46220050822,64614.639005291014,72812.86136279585,60781.10964484381,0.0,1.0,0.0,1.0,0.0
17,1,1,67699.7809156607,64813.169757986456,57012.91677376833,64722.54344729345,20249.894325058744,0.0,3.0,0.0,1.0,0.0
20,1,1,58250.289097633125,64813.169757986456,48460.97925,58250.289097633125,25452.197063295953,0.0,0.0,0.0,0.0,0.0
25,1,1,46214.71696202532,46295.12125866804,38768.78339809524,44807.91469136235,26395.59959349594,0.0,3.0,0.0,1.0,0.0
30,1,1,38833.52606180144,40508.23110025411,32307.319502645507,38833.52606180144,19697.559387214726,0.0,2.0,0.0,0.0,0.0
35,1,1,33088.64691547539,36007.316532812256,27691.988143828963,32361.27171908101,15947.25440969287,0.0,1.0,0.0,1.0,0.0
40,1,1,29125.144548816563,32406.584881413364,24230.489625,29125.144548816563,8547.069247617213,0.0,0.0,0.0,0.0,0.0
45,1,1,25769.521048042552,27005.48740016941,21538.21300176367,25326.212651424485,9709.5223709041,0.0,3.0,0.0,1.0,0.0
50,1,1,23300.11563786982,24928.14221661502,19384.39170095238,23300.11563786982,7113.364658116414,0.0,2.0,0.0,0.0,0.0
