pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,669415.6797202798,210202.99121651295,664766.9597222223,210202.99121651295,0.0,22.0,0.0,22.0
10,1,4,669415.6797202798,210202.99121651295,664766.9597222223,210202.99121651295,0.0,22.0,0.0,22.0
10,2,2,281283.91355555557,210202.99121651295,334707.8398601399,210202.99121651295,0.0,6.0,0.0,6.0
17,7,7,51822.45679948029,51822.45679948029,48710.78882556483,51912.38731019523,1.0,1.0,0.0,1.0
50,1,2,134296.35549943885,134296.35549943885,132953.39194444445,105101.49560825647,0.0,0.0,0.0,14.0
50,1,4,134296.35549943885,134296.35549943885,132953.39194444445,105101.49560825647,0.0,0.0,0.0,14.0
50,2,2,52408.10691183879,45132.69316360207,66941.56797202797,52550.74780412824,0.0,24.0,0.0,14.0
75,3,5,29138.69542189212,15770.418813838549,21855.35210045662,23129.033101382043,0.0,63.0,0.0,21.0
100,1,2,66820.07692307692,45132.69316360207,66476.69597222222,52550.74780412824,0.0,48.0,0.0,28.0
100,1,4,66820.07692307692,45132.69316360207,66476.69597222222,52550.74780412824,0.0,48.0,0.0,28.0
100,2,2,25639.915309446253,29243.735015580132,33470.78398601399,30028.998745216133,0.0,14.0,0.0,12.0
115,4,2,11154.872827608366,12355.944213542609,14253.490500297796,14013.53274776753,0.0,18.0,0.0,5.0
287,1,6,15125.050118502133,14669.819811812302,11662.294071781876,13877.419860829228,0.0,10.0,0.0,33.0
400,1,2,16607.064675063324,16607.064675063324,16619.173993055556,16169.460862808688,0.0,0.0,0.0,16.0
400,1,4,16607.064675063324,16523.36144578313,16619.173993055556,16169.460862808688,0.0,2.0,0.0,16.0
400,2,2,6307.254807692308,7891.059450993322,8367.695996503497,8408.119648660519,0.0,14.0,0.0,0.0
439,1,9,7831.252833377518,7831.252833377518,2561.5421962436512,6023.011953460514,0.0,0.0,0.0,71.0
1000,1,2,6523.274378858709,6523.274378858709,6647.669597222222,6568.84347551603,0.0,0.0,0.0,24.0
1000,1,4,6523.274378858709,6523.274378858709,6647.669597222222,6568.84347551603,0.0,0.0,0.0,24.0
1000,2,2,3109.3589985894573,3099.7775143168274,3347.078398601399,3336.555416135126,0.0,3.0,0.0,8.0
