alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.01,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.02,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.03,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.04,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.05,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.06,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.07,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.08,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.09,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.1,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.11,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.12,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.13,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.14,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.15,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.16,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.17,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.18,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.19,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.2,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.21,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.22,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.23,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.24,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.25,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.26,1.5350000000000001,7871453,5127983.06188925,400,0,{'c6gd.2xlarge_use1-az6': 50}
0.27,2.3318,13167686,5647004.9246076,400,0,"{'c6gd.2xlarge_use1-az6': 26, 'r8a.24xlarge_use1-az4': 1, 'r8a.24xlarge_use1-az6': 1}"
0.28,2.3318,13167686,5647004.9246076,400,0,"{'c6gd.2xlarge_use1-az6': 26, 'r8a.24xlarge_use1-az4': 1, 'r8a.24xlarge_use1-az6': 1}"
0.29,2.3318,13167686,5647004.9246076,400,0,"{'c6gd.2xlarge_use1-az6': 26, 'r8a.24xlarge_use1-az4': 1, 'r8a.24xlarge_use1-az6': 1}"
0.3,2.3318,13167686,5647004.9246076,400,0,"{'c6gd.2xlarge_use1-az6': 26, 'r8a.24xlarge_use1-az4': 1, 'r8a.24xlarge_use1-az6': 1}"
0.31,2.3318,13167686,5647004.9246076,400,0,"{'c6gd.2xlarge_use1-az6': 26, 'r8a.24xlarge_use1-az4': 1, 'r8a.24xlarge_use1-az6': 1}"
0.32,3.0686,16945984,5522382.846640161,592,192,"{'c6gd.2xlarge_use1-az6': 50, 'r8a.24xlarge_use1-az4': 1, 'r8a.24xlarge_use1-az6': 1}"
0.33,4.6486,24817438,5338690.789312911,992,592,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az6': 50, 'r8a.24xlarge_use1-az4': 1, 'r8a.24xlarge_use1-az6': 1}"
0.34,9.0626,45297382,4998276.73683049,2032,1632,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 50, 'c6gd.2xlarge_use1-az6': 50, 'g5g.16xlarge_use1-az4': 10, 'r8a.24xlarge_use1-az4': 1, 'r8a.24xlarge_use1-az6': 1}"
0.35000000000000003,9.0626,45297382,4998276.73683049,2032,1632,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 50, 'c6gd.2xlarge_use1-az6': 50, 'g5g.16xlarge_use1-az4': 10, 'r8a.24xlarge_use1-az4': 1, 'r8a.24xlarge_use1-az6': 1}"
0.36,18.171599999999998,84168971,4631896.570051226,4002,3602,"{'c6gd.16xlarge_use1-az4': 30, 'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 50, 'c6gd.2xlarge_use1-az6': 50, 'g5g.16xlarge_use1-az4': 10, 'r8a.24xlarge_use1-az4': 1, 'r8a.24xlarge_use1-az6': 1, 't2.small_use1-az4': 50}"
