pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,784642.9688524591,784642.9688524591,345113.4245360825,71795.79737609331,0.0,0.0,0.0,54.0
10,1,4,784642.9688524591,784642.9688524591,232888.7050909091,71795.79737609331,0.0,0.0,0.0,22.0
10,2,2,383826.9534883721,349621.7757487217,123206.33218253969,71795.79737609331,0.0,1.0,0.0,22.0
17,7,7,37866.06122171946,25292.008936693957,24048.862239622824,35897.89868804665,0.0,10.0,0.0,1.0
50,1,2,156160.59086460035,156160.59086460035,69022.68491134021,71795.79737609331,0.0,0.0,0.0,14.0
50,1,4,156160.59086460035,156160.59086460035,46577.741021818176,35897.898688046655,0.0,0.0,0.0,14.0
50,2,2,61050.30803365811,60302.32675088147,24641.26643968254,35897.898688046655,0.0,1.0,0.0,14.0
75,3,5,19552.53693865396,18005.500444033212,5185.411067193676,17948.949344023324,0.0,15.0,0.0,9.0
100,1,2,77385.96782538398,76617.93036657595,34511.34245567011,35897.898688046655,0.0,1.0,0.0,28.0
100,1,4,77385.96782538398,76617.93036657595,23288.870510909088,17948.949344023327,0.0,1.0,0.0,28.0
100,2,2,28352.876463829292,27561.926496449658,12320.63321984127,17948.949344023327,0.0,3.0,0.0,28.0
115,4,2,11466.841353240003,11466.841353240003,3381.789826430658,8974.474672011664,0.0,0.0,0.0,13.0
287,1,6,16551.72876737957,12671.432772996593,6735.89800443459,5128.271241149521,0.0,83.0,0.0,7.0
400,1,2,15174.820130359049,15151.262020071608,8627.835613853093,10256.54248229904,0.0,1.0,0.0,48.0
400,1,4,13190.356673406777,10821.210165817292,5822.217627840909,5522.753644314868,0.0,75.0,0.0,16.0
400,2,2,6443.022091669246,6396.250408319753,3080.1583049851192,5522.753644314868,0.0,3.0,0.0,16.0
439,1,9,9249.697066363973,7930.196328797462,2576.179580222187,3422.603278729029,0.0,71.0,0.0,137.0
1000,1,2,5372.153737335258,4799.030242127125,3451.134245546392,4487.237336005832,0.0,97.0,0.0,24.0
1000,1,4,4708.7853522756695,3921.9158161643318,2328.8870511363634,2243.618668002916,0.0,185.0,0.0,24.0
1000,2,2,2421.5039388740965,2419.2164986378543,1232.0633219960316,2243.618668002916,0.0,1.0,0.0,24.0
