pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1384599.4081632653,1011359.5830815712,1384599.4081632653,1004520.2908163265,1384599.4081632653,0.0,1.0,0.0,1.0,0.0
5,1,1,367747.6886827458,337119.8608593488,276919.88136054424,334840.0972222222,215835.8852904821,0.0,1.0,0.0,1.0,0.0
6,1,1,334840.0972222222,337119.8608593488,230766.5678382464,334840.0972222222,152206.4428172943,0.0,0.0,0.0,0.0,0.0
10,1,1,200904.0582653061,202271.91649546826,138459.94074829933,200904.0582653061,118639.10992321324,0.0,0.0,0.0,0.0,0.0
14,1,1,143502.89879216996,144479.9403477403,98899.957656532,143502.89879216996,67722.14276220014,0.0,0.0,0.0,0.0,0.0
15,1,1,129907.38613122668,126419.94781438822,92306.62715041572,125565.0364317602,74575.99086438924,0.0,1.0,0.0,1.0,0.0
17,1,1,115030.4149202538,112373.28695311626,81447.02396252617,111613.36574074073,59330.36066215075,0.0,1.0,0.0,1.0,0.0
20,1,1,100452.02915816326,101135.95824773413,69229.97035714285,100452.02915816326,47959.88851002866,0.0,0.0,0.0,0.0,0.0
25,1,1,78892.34996398559,77796.89096158314,55383.9762829932,77270.79166163507,33281.502633552016,0.0,1.0,0.0,1.0,0.0
30,1,1,66968.01943310657,67423.97217186975,46153.31357520786,66968.01943310657,21393.150677402864,0.0,0.0,0.0,0.0,0.0
35,1,1,56647.30699297828,56186.64347189587,39559.9830626128,55806.68286249684,23443.080499815904,0.0,1.0,0.0,1.0,0.0
40,1,1,50226.01457908163,50567.979127643506,34614.98517857143,50226.01457908163,14248.410932325414,0.0,0.0,0.0,0.0,0.0
45,1,1,44187.88022725574,43972.15576331105,30768.87571680524,43674.79528664018,17844.221467704127,0.0,1.0,0.0,1.0,0.0
50,1,1,40180.81166122449,40454.38330151058,27691.988144217685,40180.81166122449,10316.41699893327,0.0,0.0,0.0,0.0,0.0
