pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1464288.582733813,521433.05568535835,1464288.582733813,886873.7702702702,1464288.582733813,0.0,3.0,0.0,1.0,0.0
5,1,1,395025.91549295775,260716.5279400312,292857.7162589928,295624.5903403403,367280.0476190476,0.0,3.0,0.0,1.0,0.0
6,1,1,342290.41087252897,260716.5279400312,244048.09692246205,295624.5903403403,342290.41087252897,0.0,2.0,0.0,0.0,0.0
10,1,1,206641.9887654321,173811.01860505366,146428.85820143885,177374.75414414413,121730.91703030303,0.0,2.0,0.0,0.0,0.0
14,1,1,147992.9362447897,130358.26394567758,104592.04155043312,126696.25298768155,77445.92755928282,0.0,2.0,0.0,0.0,0.0
15,1,1,134511.83002477774,130358.26394567758,97619.23878497203,110859.22135416666,72004.40497251374,0.0,1.0,0.0,1.0,0.0
17,1,1,120813.06551641713,104286.61115264797,86134.62246396653,98541.53011344679,55070.448476856625,0.0,3.0,0.0,1.0,0.0
20,1,1,104286.61115264797,104286.61115264797,73214.42908273381,88687.37709459459,52734.163539325855,0.0,0.0,0.0,0.0,0.0
25,1,1,82563.53431220245,74490.43654237395,58571.54326330935,68221.059304867,50091.14089456869,0.0,3.0,0.0,1.0,0.0
30,1,1,69308.49313319531,65179.13197283879,48809.61939248601,59124.91805805806,25964.925096785053,0.0,2.0,0.0,0.0,0.0
35,1,1,58783.381922607135,57937.006196877046,41836.81662017325,49270.76504977199,18532.377768996026,0.0,1.0,0.0,1.0,0.0
40,1,1,52143.30558021807,52143.30558021807,36607.214541366906,44343.68854729729,21806.601811227712,0.0,0.0,0.0,0.0,0.0
45,1,1,46083.03498896758,43452.754648559196,32539.746261657343,38559.72917198862,19930.458153199863,0.0,3.0,0.0,1.0,0.0
50,1,1,41636.81863432835,40110.235061936626,29285.77163453237,35474.950836036034,14272.75586841833,0.0,2.0,0.0,0.0,0.0
