pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1403697.3310344827,1025447.796875,1403697.3310344827,1025447.796875,1280101.3396226414,0.0,1.0,0.0,1.0,0.0
5,1,1,374699.440831758,341815.9325810185,280739.4659310345,341815.9325810185,375322.67639902676,0.0,1.0,0.0,1.0,0.0
6,1,1,341815.9325810185,341815.9325810185,233949.55498084292,341815.9325810185,184600.86917009603,0.0,0.0,0.0,0.0,0.0
10,1,1,205089.55947916667,205089.55947916667,140369.73303448278,205089.55947916667,117735.0604337632,0.0,0.0,0.0,0.0,0.0
14,1,1,146492.5425170068,146492.5425170068,100264.09500351865,146492.5425170068,60104.139415883656,0.0,0.0,0.0,0.0,0.0
15,1,1,132524.7276919633,128180.97469075522,93579.82200766283,128180.97469075522,75752.26832281808,0.0,1.0,0.0,1.0,0.0
17,1,1,117357.02652482766,113938.64419367284,82570.4311895955,113938.64419367284,58612.32379383288,0.0,1.0,0.0,1.0,0.0
20,1,1,102544.779765625,102544.779765625,70184.8665,102544.779765625,52647.16033595642,0.0,0.0,0.0,0.0,0.0
25,1,1,80503.05535320539,78880.59982125247,56147.89319724138,78880.59982125247,41927.32593431484,0.0,1.0,0.0,1.0,0.0
30,1,1,68363.18650462964,68363.18650462964,46789.91100383142,68363.18650462964,24636.98256288687,0.0,0.0,0.0,0.0,0.0
35,1,1,57810.49604827557,56969.32208879886,40105.63800140746,56969.32208879886,21309.73441547313,0.0,1.0,0.0,1.0,0.0
40,1,1,51272.3898828125,51272.3898828125,35092.43325,51272.3898828125,17129.663787305588,0.0,0.0,0.0,0.0,0.0
45,1,1,45098.13640039674,44584.686855111846,31193.27400255428,44584.686855111846,17694.028738430225,0.0,1.0,0.0,1.0,0.0
50,1,1,41017.91190416666,41017.91190416666,28073.94660137931,41017.91190416666,13032.489993145993,0.0,0.0,0.0,0.0,0.0
