pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,937954.4377880184,661581.0711462451,937954.4377880184,584231.3857566766,937954.4377880184,0.0,1.0,0.0,1.0,0.0
5,1,1,222464.65117845117,220527.02360562145,187590.8873732719,194743.79541707877,142075.8593978845,0.0,1.0,0.0,1.0,0.0
6,1,1,220527.02360562145,220527.02360562145,156325.7395033282,194743.79541707877,145295.14832899306,0.0,0.0,0.0,0.0,0.0
10,1,1,132316.2141501976,132316.2141501976,93795.4437327189,116846.27721068249,102884.37091817135,0.0,0.0,0.0,0.0,0.0
14,1,1,94511.58153182222,94511.58153182222,66996.74550926361,83461.62659722644,62533.492784173824,0.0,0.0,0.0,0.0,0.0
15,1,1,86728.32168129821,82697.63384696146,62530.29581157194,73028.92326594955,61459.61112841814,0.0,1.0,0.0,1.0,0.0
17,1,1,76680.1801530929,73509.00786854047,55173.79042622742,64914.5984723596,47757.286788240664,0.0,1.0,0.0,1.0,0.0
20,1,1,66158.1070750988,66158.1070750988,46897.72185483871,58423.13862017804,23846.321391905232,0.0,0.0,0.0,0.0,0.0
25,1,1,52394.82675147082,50890.85159739925,37518.17748202765,44940.87586255334,26089.670066450315,0.0,1.0,0.0,1.0,0.0
30,1,1,44105.40472112429,44105.40472112429,31265.14790578597,38948.75907682163,15921.097587245049,0.0,0.0,0.0,0.0,0.0
35,1,1,37533.82098715435,36754.50393122042,26798.698203705448,32457.299231600537,15263.19928212491,0.0,1.0,0.0,1.0,0.0
40,1,1,33079.05354001976,33079.05354001976,23448.860927419355,29211.56931008902,15362.897922239204,0.0,0.0,0.0,0.0,0.0
45,1,1,28636.443269981777,28636.443269981777,20843.431937190646,25401.364617749183,9185.241067252697,1.0,1.0,0.0,1.0,0.0
50,1,1,26198.15478322116,26198.15478322116,18759.088742857144,23369.25544688427,9788.120234327449,0.0,0.0,0.0,0.0,0.0
