instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.small,us-west-2d,10,50.0,10,1,2,10.0,0.0,0.068,203536.1129,0.0068,10,299317.813
m6g.medium,us-west-2d,10,1.0,10,1,4,10.0,0.0,0.122,197708.9612,0.0122,10,162056.5256
c6a.large,us-west-2d,10,50.0,10,2,2,10.0,0.0,0.24,303609.206,0.024,10,126503.8358
c8gn.2xlarge,us-west-2d,17,45.0,17,7,7,17.0,0.0,1.7782,523344.1254,0.1046,17,17312.4219
t3.small,us-west-2d,50,50.0,50,1,2,50.0,0.0,0.34,1017680.5643,0.0068,50,59863.5626
m6g.medium,us-west-2d,50,1.0,50,1,4,50.0,0.0,0.61,988544.8062,0.0122,50,32411.3051
c6a.large,us-west-2d,50,50.0,50,2,2,50.0,0.0,1.2,1518046.03,0.024,50,25300.7672
c7i-flex.xlarge,us-west-2d,75,35.0,75,3,5,75.0,0.0,4.245,2328599.6786,0.0566,75,7314.0155
t3.small,us-west-2d,100,50.0,100,1,2,100.0,0.0,0.68,2035361.1286,0.0068,100,29931.7813
m6g.medium,us-west-2d,100,1.0,100,1,4,100.0,0.0,1.22,1977089.6125,0.0122,100,16205.6526
c6a.large,us-west-2d,100,50.0,100,2,2,100.0,0.0,2.4,3036092.06,0.024,100,12650.3836
c7i-flex.xlarge,us-west-2d,115,35.0,115,4,2,115.0,0.0,6.509,3570519.5071,0.0566,115,4770.0101
r7g.medium,us-west-2d,287,50.0,287,1,6,287.0,0.0,4.9938,7323745.212,0.0174,287,5109.9916
t3.small,us-west-2d,400,50.0,400,1,2,400.0,0.0,2.72,8141444.5143,0.0068,400,7482.9453
m6g.medium,us-west-2d,400,1.0,400,1,4,400.0,0.0,4.88,7908358.45,0.0122,400,4051.4131
c6a.large,us-west-2d,400,50.0,400,2,2,400.0,0.0,9.6,12144368.24,0.024,400,3162.5959
x2gd.medium,us-west-2a,439,50.0,439,1,9,439.0,0.0,11.0189,8688468.3354,0.0251,439,1796.1411
t3.small,us-west-2d,1000,50.0,1000,1,2,1000.0,0.0,6.8,20353611.2857,0.0068,1000,2993.1781
m6g.medium,us-west-2d,1000,1.0,1000,1,4,1000.0,0.0,12.2,19770896.125,0.0122,1000,1620.5653
c6a.large,us-west-2d,1000,50.0,1000,2,2,1000.0,0.0,24.0,30360920.6,0.024,1000,1265.0384
