pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1433352.908450704,892693.3920000001,1433352.908450704,778205.442687747,1022794.5376884422,0.0,1.0,0.0,1.0,0.0
5,1,1,305888.8953703704,297564.4638518519,286670.58140845073,259401.8144488362,342794.71111111116,0.0,1.0,0.0,1.0,0.0
6,1,1,259401.8144488362,297564.4638518519,238892.15121283257,259401.8144488362,182182.32476190478,0.0,0.0,0.0,0.0,0.0
10,1,1,155641.08861660075,178538.67829333333,143335.2907746479,155641.08861660075,162461.9483938915,0.0,0.0,0.0,0.0,0.0
14,1,1,111172.20617891426,127527.62734693877,102382.35053176201,111172.20617891426,69993.20931995191,0.0,0.0,0.0,0.0,0.0
15,1,1,103151.76138700123,111586.6739375,95556.86050078248,97275.68039772726,83096.67324207324,0.0,1.0,0.0,1.0,0.0
17,1,1,91079.02197056108,99188.15461728394,84314.87691895317,86467.27148294539,60492.90316742081,0.0,1.0,0.0,1.0,0.0
20,1,1,77820.54432806323,89269.33914666667,71667.64536971832,77820.54432806323,44601.059168550615,0.0,0.0,0.0,0.0,0.0
25,1,1,62036.4954562618,68668.72242209074,57334.11629295775,59861.95717660266,32404.490847318873,0.0,1.0,0.0,1.0,0.0
30,1,1,51880.362880983754,59512.892770370374,47778.43025039124,51880.362880983754,24111.853519325774,0.0,0.0,0.0,0.0,0.0
35,1,1,44356.51159769783,49594.07730452675,40952.9402127048,43233.63573537305,27582.809759705728,0.0,1.0,0.0,1.0,0.0
40,1,1,38910.272164031616,44634.66957666667,35833.82268485916,38910.272164031616,17294.06638671146,0.0,0.0,0.0,0.0,0.0
45,1,1,34518.87840457837,38812.75615374921,31852.286833594157,33835.019273444566,15252.2674601409,0.0,1.0,0.0,1.0,0.0
50,1,1,31128.21772964427,35707.7356608,28667.058149295775,31128.21772964427,14124.038305657748,0.0,0.0,0.0,0.0,0.0
