pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1507674.911111111,472157.9996473907,1507674.911111111,827252.0042016805,1507674.911111111,0.0,3.0,0.0,1.0,0.0
5,1,1,324412.4454991817,236078.99991184767,301534.98192592594,275750.6683006536,192303.118061674,0.0,3.0,0.0,1.0,0.0
6,1,1,275750.6683006536,236078.99991184767,251279.15164609056,275750.6683006536,296773.06900118204,0.0,2.0,0.0,0.0,0.0
10,1,1,165450.40092436975,157385.9999216424,150767.49103703702,165450.40092436975,113222.10434047351,0.0,2.0,0.0,0.0,0.0
14,1,1,118178.85782884584,118039.49993388575,107691.0650037793,118178.85782884584,91299.84776086838,0.0,2.0,0.0,0.0,0.0
15,1,1,109566.52944660373,118039.49993388575,100511.66067489712,103406.50059086134,87338.27504070714,0.0,1.0,0.0,1.0,0.0
17,1,1,96751.91838559847,94431.5999435825,88686.75942586185,91916.8894335512,67037.98857887185,0.0,3.0,0.0,1.0,0.0
20,1,1,82725.20048319327,94431.5999435825,75383.74549999999,82725.20048319327,55149.921224601865,0.0,0.0,0.0,0.0,0.0
25,1,1,65915.07273821466,67451.14282116231,60306.99639703704,63634.769603699475,46680.91068010075,0.0,3.0,0.0,1.0,0.0
30,1,1,55150.13365079366,59019.74996694287,50255.83033744856,55150.13365079366,23906.294958935145,0.0,2.0,0.0,0.0,0.0
35,1,1,47136.0873065227,52461.9999695276,43076.426001511725,45958.44471029152,18388.929248929715,0.0,1.0,0.0,1.0,0.0
40,1,1,41362.600241596636,47215.79997531735,37691.872749999995,41362.600241596636,18464.797433679352,0.0,0.0,0.0,0.0,0.0
45,1,1,36684.74361074909,39346.49997796192,33503.88689163237,35967.47847135074,15243.017733872886,0.0,3.0,0.0,1.0,0.0
50,1,1,33090.08019159664,36319.84613506815,30153.49820148148,33090.08019159664,13518.446186823578,0.0,2.0,0.0,0.0,0.0
