pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1423329.4615384615,1052704.4716981133,1423329.4615384615,1036241.9842105262,1423329.4615384615,0.0,1.0,0.0,1.0,0.0
5,1,1,378998.0959847036,350901.49039133475,284665.89202797203,345413.99502923974,224147.92195121956,0.0,1.0,0.0,1.0,0.0
6,1,1,345413.99502923974,350901.49039133475,237221.5767288267,345413.99502923974,116967.16352201259,0.0,0.0,0.0,0.0,0.0
10,1,1,207248.39694736843,210540.89421383647,142332.9460839161,207248.39694736843,153405.62484035763,0.0,0.0,0.0,0.0,0.0
14,1,1,148034.5692803437,150386.35300346554,101666.3900385329,148034.5692803437,82382.1882305894,0.0,0.0,0.0,0.0,0.0
15,1,1,133964.23593573208,131588.0588885613,94888.63070707071,129530.24810855262,60046.04353963083,0.0,1.0,0.0,1.0,0.0
17,1,1,118627.27696225813,116967.16346377823,83725.2623950444,115137.99834307992,46126.660216443895,0.0,1.0,0.0,1.0,0.0
20,1,1,103624.1985,105270.44710691823,71166.47302447553,103624.1985,39698.78705899793,0.0,0.0,0.0,0.0,0.0
25,1,1,81366.89333883616,80684.50754584052,56933.178416783216,79710.92192463408,39282.13378142893,0.0,1.0,0.0,1.0,0.0
30,1,1,69082.79899415205,69814.39454292666,47444.315353535356,69082.79899415205,26137.140497886954,0.0,0.0,0.0,0.0,0.0
35,1,1,58427.50697556224,58077.72758597425,40666.55601541316,57568.99916341779,18764.173395908885,0.0,1.0,0.0,1.0,0.0
40,1,1,51812.09925,52224.65239079563,35583.23651223777,51812.09925,14649.180447816432,0.0,0.0,0.0,0.0,0.0
45,1,1,45578.014789112494,45366.58379537702,31629.543569023568,45053.99934832355,14500.22289020728,0.0,1.0,0.0,1.0,0.0
50,1,1,41449.67939789474,41714.644463551405,28466.58921118881,41449.67939789474,12568.912960127955,0.0,0.0,0.0,0.0,0.0
