pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,988039.3834951456,697416.7125,988039.3834951456,613351.953271028,988039.3834951456,0.0,1.0,0.0,1.0,0.0
5,1,1,233745.28797169813,232472.2373842593,197607.87650485436,204450.65126341293,261675.35199321457,0.0,1.0,0.0,1.0,0.0
6,1,1,232472.2373842593,232472.2373842593,164673.2304476807,204450.65126341293,209516.71622270223,0.0,0.0,0.0,0.0,0.0
10,1,1,139483.34241666668,139483.34241666668,98803.93830097087,122670.3907165109,101199.51223292836,0.0,0.0,0.0,0.0,0.0
14,1,1,99630.9588647959,99630.9588647959,70574.24162869033,87621.7076737237,65082.111214243516,0.0,0.0,0.0,0.0,0.0
15,1,1,91422.25496354459,87177.08901367187,65869.29218985977,76668.99420755453,40536.85622136705,0.0,1.0,0.0,1.0,0.0
17,1,1,80830.68916286237,77490.74579475308,58119.963701414315,68150.21708780433,22142.45399477507,0.0,1.0,0.0,1.0,0.0
20,1,1,69741.67120833334,69741.67120833334,49401.969138349516,61335.195373831775,27471.874019299346,0.0,0.0,0.0,0.0,0.0
25,1,1,54435.414008498585,53314.225482989685,39521.57530873786,47180.91951925381,23078.059015434603,0.0,1.0,0.0,1.0,0.0
30,1,1,46078.46136728607,46078.46136728607,32934.646094929885,40890.13024575978,16961.07170800018,0.0,0.0,0.0,0.0,0.0
35,1,1,38284.54046266647,38284.54046266647,28229.696651476126,34075.108539094654,15640.80669747805,1.0,1.0,0.0,1.0,0.0
40,1,1,34404.935439362795,34404.935439362795,24700.984569174758,30667.597686915888,12708.8636002994,0.0,0.0,0.0,0.0,0.0
45,1,1,29865.288770281648,29865.288770281648,21956.430729953252,26667.47624978653,10534.817419303386,1.0,1.0,0.0,1.0,0.0
50,1,1,27450.59629520295,27450.59629520295,19760.78765631068,24534.078148286604,9684.727154850749,0.0,0.0,0.0,0.0,0.0
