pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1384599.4081632653,871770.8906250001,1384599.4081632653,763123.9418604651,871770.8906250001,0.0,1.0,0.0,1.0,1.0
5,1,1,298968.3321266968,290590.2967303241,276919.88136054424,254374.64750215333,309443.5707121364,0.0,1.0,0.0,1.0,0.0
6,1,1,254374.64750215333,290590.2967303241,230766.5678382464,254374.64750215333,96863.43229166667,0.0,0.0,0.0,0.0,0.0
10,1,1,152624.7884496124,174354.17802083332,138459.94074829933,152624.7884496124,97597.67400388727,0.0,0.0,0.0,0.0,0.0
14,1,1,109017.70605916786,124538.6985809949,98899.957656532,109017.70605916786,77349.2553778268,0.0,0.0,0.0,0.0,0.0
15,1,1,101039.0781020652,108971.36126708984,92306.62715041572,95390.49279312015,62716.442791817084,0.0,1.0,0.0,1.0,0.0
17,1,1,89225.31053289701,96863.43224344135,81447.02396252617,84791.54916738445,30918.870860927153,0.0,1.0,0.0,1.0,0.0
20,1,1,76312.39424418604,87177.08901041666,69229.97035714285,76312.39424418604,65203.69343317972,0.0,0.0,0.0,0.0,0.0
25,1,1,60793.08743755782,67059.29924032299,55383.9762829932,58701.8417274437,37373.13628104179,0.0,1.0,0.0,1.0,0.0
30,1,1,50874.9294918174,58118.05934606482,46153.31357520786,50874.9294918174,21062.899382923824,0.0,0.0,0.0,0.0,0.0
35,1,1,43475.83962686332,45657.39522855831,39559.9830626128,42395.774577710785,17274.05559989359,0.0,3.0,0.0,1.0,0.0
40,1,1,38156.19712209302,41236.76050868734,34614.98517857143,38156.19712209302,16443.34298841893,0.0,2.0,0.0,0.0,0.0
45,1,1,33837.155750186044,37596.58825540061,30768.87571680524,33179.30184566463,13633.724372838959,0.0,1.0,0.0,1.0,0.0
50,1,1,30524.95769612403,34546.957876160996,27691.988144217685,30524.95769612403,12445.935979381444,0.0,0.0,0.0,0.0,0.0
