pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,234388.06797619045,234388.06797619045,203478.45925233644,203478.45925233644,0.0,0.0,0.0,0.0
10,1,4,126289.9147530468,7962.459303379516,106869.70875675675,106869.70875675675,0.0,182.0,0.0,0.0
10,2,2,83180.08254525805,9119.03449450517,58220.81360946745,38615.84576138147,0.0,86.0,0.0,6.0
17,7,7,13093.3761428325,9119.03449505372,8505.266456325367,9589.978070175439,1.0,10.0,0.0,1.0
50,1,2,46877.61360476191,46877.61360476191,40695.69185420561,40695.69185420561,0.0,0.0,0.0,0.0
50,1,4,25424.325560433885,7962.459303379516,21373.941755675674,21373.941755675674,0.0,142.0,0.0,0.0
50,2,2,17041.333848311457,9119.03449450517,11644.162721893492,11033.098788966136,0.0,46.0,0.0,6.0
75,3,5,7614.514031398863,6034.700545501093,3389.9457364341083,5108.016872160935,0.0,21.0,0.0,5.0
100,1,2,23438.806802380954,23438.806802380954,20347.845928037383,20347.845928037383,0.0,0.0,0.0,0.0
100,1,4,12712.162780216942,7962.459303379516,10686.970878378379,10686.970878378379,0.0,92.0,0.0,0.0
100,2,2,8703.326930698708,6034.700545501093,5822.081360946746,5940.899347904842,0.0,44.0,0.0,4.0
115,4,2,3739.3860180084434,3599.4920689939754,2210.834175935288,2663.1617766469985,0.0,5.0,0.0,1.0
287,1,6,3972.3650914520267,3577.81495472736,2814.1291528780926,2928.9067163622253,0.0,33.0,0.0,1.0
400,1,2,5032.478095516813,3530.425724953838,5086.961481950934,5086.961481950934,0.0,142.0,0.0,0.0
400,1,4,3813.720891798725,2654.153101126505,2671.7427195945947,2671.7427195945947,0.0,176.0,0.0,0.0
400,2,2,2149.7089555312623,2026.7780663982417,1455.5203402366865,1544.633830455259,0.0,24.0,0.0,0.0
439,1,9,2257.9550023083834,1672.9949531066939,1043.5912651363024,1597.5854816609326,0.0,152.0,0.0,23.0
1000,1,2,1803.3707752131947,1762.8401335654928,2034.7845927943927,2034.7845927943927,0.0,22.0,0.0,0.0
1000,1,4,1525.4883567194902,1327.0765505632526,1068.697087837838,1068.697087837838,0.0,152.0,0.0,0.0
1000,2,2,853.4526427172589,853.4526427172589,582.2081360946745,617.8535321821037,0.0,0.0,0.0,0.0
