pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,725200.3196969697,725200.3196969697,714376.4343283582,725200.3196969697,0.0,0.0,0.0,0.0
10,1,4,725200.3196969697,725200.3196969697,714376.4343283582,725200.3196969697,0.0,0.0,0.0,0.0
10,2,2,288332.0298405467,325600.14353741496,362600.15984848485,362600.15984848485,0.0,1.0,0.0,0.0
17,7,7,53291.396901063636,36772.603795328825,51755.213127162635,36772.603795328825,0.0,10.0,0.0,10.0
50,1,2,143303.05718562877,143303.05718562877,142875.28686567166,145040.06393939396,0.0,0.0,0.0,0.0
50,1,4,143303.05718562877,143303.05718562877,142875.28686567166,145040.06393939396,0.0,0.0,0.0,0.0
50,2,2,52700.148034447826,31853.601157992813,72520.03196969698,72520.03196969698,0.0,61.0,0.0,0.0
75,3,5,30849.642990654203,24513.813623559538,23636.158567901235,18386.301897664413,0.0,21.0,0.0,53.0
100,1,2,71225.03139880953,26046.593981279933,71437.64343283583,72520.03196969698,0.0,172.0,0.0,0.0
100,1,4,71225.03139880953,26046.593981279933,71437.64343283583,72520.03196969698,0.0,172.0,0.0,0.0
100,2,2,25639.915309446253,31853.601157992813,36260.01598484849,36260.01598484849,0.0,11.0,0.0,0.0
115,4,2,15205.292934748077,15075.030267716536,15414.886022544284,15414.886022544284,0.0,1.0,0.0,0.0
287,1,6,16005.649173129146,10312.50080256208,12634.151911097033,12257.53459844294,0.0,155.0,0.0,97.0
400,1,2,17687.15904807657,17687.15904807657,17859.410858208958,18130.007992424245,0.0,0.0,0.0,0.0
400,1,4,17687.15904807657,17687.15904807657,17859.410858208958,18130.007992424245,0.0,0.0,0.0,0.0
400,2,2,8319.658094005421,8300.062200235416,9065.003996212123,9065.003996212123,0.0,1.0,0.0,0.0
439,1,9,8593.148688205669,8593.148688205669,2605.9620031149284,6709.992915655123,0.0,0.0,0.0,71.0
1000,1,2,6668.860131701746,6668.860131701746,7143.764343283582,7252.0031969696975,0.0,0.0,0.0,0.0
1000,1,4,6117.413144111192,5659.516431372802,7143.764343283582,7252.0031969696975,0.0,56.0,0.0,0.0
1000,2,2,2888.179256853622,2868.899910149401,3626.0015984848487,3626.0015984848487,0.0,5.0,0.0,0.0
