instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,us-west-2d,1,50.0,1,1,1,1.0,0.0,0.0137,20353.6113,0.0137,1,1485665.0574
t3.medium,us-west-2d,5,50.0,5,1,1,5.0,0.0,0.0685,101768.0564,0.0137,5,297133.0115
t3.medium,us-west-2d,6,50.0,6,1,1,6.0,0.0,0.0822,122121.6677,0.0137,6,247610.8429
t3.medium,us-west-2d,10,50.0,10,1,1,10.0,0.0,0.137,203536.1129,0.0137,10,148566.5057
t3.medium,us-west-2d,14,50.0,14,1,1,14.0,0.0,0.1918,284950.558,0.0137,14,106118.9327
t3.medium,us-west-2d,15,50.0,15,1,1,15.0,0.0,0.2055,305304.1693,0.0137,15,99044.3372
t3.medium,us-west-2d,17,50.0,17,1,1,17.0,0.0,0.2329,346011.3919,0.0137,17,87392.0622
t3.medium,us-west-2d,20,50.0,20,1,1,20.0,0.0,0.274,407072.2257,0.0137,20,74283.2529
t3.medium,us-west-2d,25,50.0,25,1,1,25.0,0.0,0.3425,508840.2821,0.0137,25,59426.6023
t3.medium,us-west-2d,30,50.0,30,1,1,30.0,0.0,0.411,610608.3386,0.0137,30,49522.1686
t3.medium,us-west-2d,35,50.0,35,1,1,35.0,0.0,0.4795,712376.395,0.0137,35,42447.5731
t3.medium,us-west-2d,40,50.0,40,1,1,40.0,0.0,0.548,814144.4514,0.0137,40,37141.6264
t3.medium,us-west-2d,45,50.0,45,1,1,45.0,0.0,0.6165,915912.5079,0.0137,45,33014.7791
t3.medium,us-west-2d,50,50.0,50,1,1,50.0,0.0,0.685,1017680.5643,0.0137,50,29713.3011
