instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,25.0,10,1,2,10.0,0.0,0.138,196786.35,0.0138,10,142598.8043
m6g.medium,ap-northeast-1d,10,10.0,10,1,4,10.0,0.0,0.148,197708.9612,0.0148,10,133587.136
c8g.metal-24xl,ap-northeast-1c,1,1.0,10,2,2,48.0,38.0,1.4024,1477677.5304,0.0292,1,21951.6176
c7g.16xlarge,ap-northeast-1a,2,50.0,17,7,7,18.0,1.0,1.9236,456423.4069,0.1069,2,13181.9796
c6g.medium,ap-northeast-1c,50,25.0,50,1,2,50.0,0.0,0.69,983931.75,0.0138,50,28519.7609
m6g.medium,ap-northeast-1d,50,10.0,50,1,4,50.0,0.0,0.74,988544.8062,0.0148,50,26717.4272
c8g.metal-24xl,ap-northeast-1c,2,1.0,50,2,2,96.0,46.0,2.8048,2955355.0608,0.0292,2,10975.8088
c8g.metal-24xl,ap-northeast-1c,3,1.0,75,3,5,96.0,21.0,4.2072,2955355.0608,0.0438,3,7317.2059
c6g.medium,ap-northeast-1c,100,25.0,100,1,2,100.0,0.0,1.38,1967863.5,0.0138,100,14259.8804
m6g.medium,ap-northeast-1d,100,10.0,100,1,4,100.0,0.0,1.48,1977089.6125,0.0148,100,13358.7136
c8g.metal-24xl,ap-northeast-1c,3,1.0,100,2,2,144.0,44.0,4.2072,4433032.5912,0.0292,3,7317.2059
c8g.metal-24xl,ap-northeast-1c,5,1.0,115,4,2,120.0,5.0,7.012,3694193.826,0.0584,5,4390.3235
r8g.24xlarge,ap-northeast-1c,3,1.0,287,1,6,288.0,1.0,5.8623,8932515.4944,0.0204,3,5290.7014
c6g.medium,ap-northeast-1c,400,25.0,400,1,2,400.0,0.0,5.52,7871454.0,0.0138,400,3564.9701
m6g.medium,ap-northeast-1d,400,10.0,400,1,4,400.0,0.0,5.92,7908358.45,0.0148,400,3339.6784
c8g.metal-24xl,ap-northeast-1c,9,1.0,400,2,2,432.0,32.0,12.6216,13299097.7736,0.0292,9,2439.0686
r8g.24xlarge,ap-northeast-1c,6,1.0,439,1,9,510.0,71.0,11.7246,15817996.188,0.023,6,2645.3507
c6g.medium,ap-northeast-1c,1000,25.0,1000,1,2,1000.0,0.0,13.8,19678635.0,0.0138,1000,1425.988
m6g.medium,ap-northeast-1d,1000,10.0,1000,1,4,1000.0,0.0,14.8,19770896.125,0.0148,1000,1335.8714
c8g.metal-24xl,ap-northeast-1c,21,1.0,1000,2,2,1008.0,8.0,29.4504,31031228.1384,0.0292,21,1045.3151
