pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,552957.1022516555,29388.867740330807,267810.67486842105,267810.67486842105,0.0,190.0,0.0,0.0
10,1,4,466982.7876957495,29388.867740330807,145374.23617647056,145374.23617647056,0.0,190.0,0.0,0.0
10,2,2,212034.86803953868,29388.867740330807,114569.5116981132,126064.49037674037,0.0,90.0,0.0,2.0
17,7,7,40125.97648974553,30604.919445703552,22246.674774491385,22246.674774491385,0.0,10.0,0.0,0.0
50,1,2,78375.7086699187,29388.867740330807,53562.13496315789,53562.13496315789,0.0,150.0,0.0,0.0
50,1,4,59279.038128684304,29388.867740330807,29074.84724117647,29074.84724117647,46.0,150.0,0.0,0.0
50,2,2,55798.2573491096,29388.867740330807,22913.90233962264,29091.805471555468,0.0,50.0,0.0,2.0
75,3,5,23274.80581521646,20184.137811752647,4994.0528,10459.68624286491,0.0,21.0,0.0,9.0
100,1,2,56258.61538695917,29388.867740330807,26781.067481578946,26781.067481578946,0.0,100.0,0.0,0.0
100,1,4,54880.60508592662,29388.867740330807,14537.423621323529,14537.423621323529,4.0,100.0,0.0,0.0
100,2,2,29388.867740330807,29388.867740330807,11456.95116981132,15127.738845208845,0.0,0.0,0.0,0.0
115,4,2,10233.208121776324,9805.38788349901,3256.990956521739,6520.577088452089,5.0,7.0,0.0,1.0
287,1,6,20184.137811752647,19647.963874454374,4754.751532542064,4424.111650485437,1.0,9.0,0.0,33.0
400,1,2,12994.729769435171,9805.38788349901,6695.2668703125,6695.2668703125,0.0,88.0,0.0,0.0
400,1,4,10746.14166543832,9805.38788349901,3634.3559053308823,3634.3559053308823,0.0,88.0,0.0,0.0
400,2,2,5374.06852705939,5374.06852705939,2864.23779245283,3781.9347113022113,0.0,0.0,0.0,0.0
439,1,9,7190.955017222952,5651.944945769465,1593.0439100313872,2765.0697815533986,0.0,57.0,0.0,9.0
1000,1,2,4082.3668187585968,3166.886200321511,2678.1067481184214,2678.1067481184214,0.0,234.0,0.0,0.0
1000,1,4,3450.118867460639,3209.5804722666253,1453.742362132353,1453.742362132353,0.0,64.0,0.0,0.0
1000,2,2,1786.4871324652338,1596.961221987571,1145.695116981132,1512.7738845208846,0.0,90.0,0.0,0.0
