instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t4g.large,ap-northeast-1c,1,30.0,1,1,1,2.0,1.0,0.0353,39377.1954,0.0176,1,557750.6435
t4g.large,ap-northeast-1c,3,30.0,5,1,1,6.0,1.0,0.1059,118131.5863,0.0176,3,185916.8812
t4g.large,ap-northeast-1c,3,30.0,6,1,1,6.0,0.0,0.1059,118131.5863,0.0176,3,185916.8812
t4g.large,ap-northeast-1c,5,30.0,10,1,1,10.0,0.0,0.1765,196885.9771,0.0176,5,111550.1287
t4g.large,ap-northeast-1c,7,30.0,14,1,1,14.0,0.0,0.2471,275640.368,0.0176,7,79678.6634
t4g.large,ap-northeast-1c,8,30.0,15,1,1,16.0,1.0,0.2824,315017.5634,0.0176,8,69718.8304
t4g.large,ap-northeast-1c,9,30.0,17,1,1,18.0,1.0,0.3177,354394.7589,0.0176,9,61972.2937
t4g.large,ap-northeast-1c,10,30.0,20,1,1,20.0,0.0,0.353,393771.9543,0.0176,10,55775.0643
t4g.large,ap-northeast-1c,13,30.0,25,1,1,26.0,1.0,0.4589,511903.5406,0.0176,13,42903.8957
t4g.large,ap-northeast-1c,15,30.0,30,1,1,30.0,0.0,0.5295,590657.9314,0.0176,15,37183.3762
t4g.large,ap-northeast-1c,18,30.0,35,1,1,36.0,1.0,0.6354,708789.5177,0.0176,18,30986.1469
t4g.large,ap-northeast-1c,20,30.0,40,1,1,40.0,0.0,0.706,787543.9086,0.0176,20,27887.5322
t4g.large,ap-northeast-1c,23,30.0,45,1,1,46.0,1.0,0.8119,905675.4949,0.0176,23,24250.028
t4g.large,ap-northeast-1c,25,30.0,50,1,1,50.0,0.0,0.8825,984429.8857,0.0176,25,22310.0257
