pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1464288.582733813,529683.5787183543,1464288.582733813,907308.6497695851,1054591.2590673575,0.0,3.0,0.0,1.0,0.0
5,1,1,400149.46822308685,264841.7894580696,292857.7162589928,302436.21684587805,336807.03056768555,0.0,3.0,0.0,1.0,0.0
6,1,1,351638.67839635856,264841.7894580696,244048.09692246205,302436.21684587805,224342.08842350202,0.0,2.0,0.0,0.0,0.0
10,1,1,211338.39760101007,176561.19295007034,146428.85820143885,181461.73004608296,131857.66140829693,0.0,2.0,0.0,0.0,0.0
14,1,1,151064.991780557,132420.89470431168,104592.04155043312,129615.52148970186,100735.74069556336,0.0,2.0,0.0,0.0,0.0
15,1,1,136602.37800473653,132420.89470431168,97619.23878497203,113413.58129320276,90984.7894183961,0.0,1.0,0.0,1.0,0.0
17,1,1,122625.03500297756,105936.71575949366,86134.62246396653,100812.07228195938,69514.26702554566,0.0,3.0,0.0,1.0,0.0
20,1,1,105936.71575949366,105936.71575949366,73214.42908273381,90730.86504608295,32838.93905655247,0.0,0.0,0.0,0.0,0.0
25,1,1,83823.7256270669,75669.08269019633,58571.54326330935,69792.9731137349,35230.85454924875,0.0,3.0,0.0,1.0,0.0
30,1,1,70564.92871697583,66210.44735215584,48809.61939248601,60487.24335893497,34274.6838172739,0.0,2.0,0.0,0.0,0.0
35,1,1,59706.62424770352,58853.73097847321,41836.81662017325,50406.03613386812,24900.20674819161,0.0,1.0,0.0,1.0,0.0
40,1,1,52968.35788370253,52968.35788370253,36607.214541366906,45365.432523041476,20122.651719951442,0.0,0.0,0.0,0.0,0.0
45,1,1,46797.90367445432,44140.29823477057,32539.746261657343,39448.20219438468,18145.353113103905,0.0,3.0,0.0,1.0,0.0
50,1,1,42353.2416270243,40744.89068000524,29285.77163453237,36292.34601658986,10549.76463150999,0.0,2.0,0.0,0.0,0.0
