pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1076910.650793651,324065.8487415295,1076910.650793651,572342.9563953488,1054591.2590673575,0.0,3.0,0.0,1.0,0.0
5,1,1,226015.9683010262,162032.92443126815,215382.12994708994,190780.985626615,130599.27539267014,0.0,3.0,0.0,1.0,0.0
6,1,1,190780.985626615,162032.92443126815,179485.1083186361,190780.985626615,117275.8462962963,0.0,2.0,0.0,0.0,0.0
10,1,1,114468.5913372093,108021.94960740025,107691.06502645502,114468.5913372093,119348.25531914893,0.0,2.0,0.0,0.0,0.0
14,1,1,81763.2795443759,81016.46220050822,76922.18928841378,81763.2795443759,46345.73418134377,0.0,2.0,0.0,0.0,0.0
15,1,1,75983.56547298165,81016.46220050822,71794.04333921224,71542.86959484011,45827.231027353686,0.0,1.0,0.0,1.0,0.0
17,1,1,67078.25963557813,64813.169757986456,63347.685304187034,63593.66187553833,23243.378366146186,0.0,3.0,0.0,1.0,0.0
20,1,1,57234.29568313954,64813.169757986456,53845.5325,57234.29568313954,41425.02329588015,0.0,0.0,0.0,0.0,0.0
25,1,1,45668.74740792218,46295.12125866804,43076.4259978836,44026.381295582774,23991.51721405751,0.0,3.0,0.0,1.0,0.0
30,1,1,38156.19711886305,40508.23110025411,35897.02166960612,38156.19711886305,15097.195190993167,0.0,2.0,0.0,0.0,0.0
35,1,1,32623.072509281814,36007.316532812256,30768.875715365513,31796.830933283087,14576.872845964677,0.0,1.0,0.0,1.0,0.0
40,1,1,28575.613519593615,32406.584881413364,26922.76625,28617.14784156977,10954.69627688172,0.0,0.0,0.0,0.0,0.0
45,1,1,28703.739724552855,26966.330096060898,23931.347779737407,24884.47638424847,10714.618505814438,0.0,3.0,0.0,1.0,0.0
50,1,1,25806.949368239537,24878.122906281442,21538.2130010582,22893.71827209302,8000.677607612141,0.0,2.0,0.0,0.0,0.0
