InstanceType,AZ,vCPU,Memory,T3,SPS,IF,SpotPrice,OndemandPrice,CoreMark
c6id.xlarge,usw2-az2,4,8.0,10,3,1.5,0.0738,0.2016,26919.626888888884
c6id.xlarge,usw2-az3,4,8.0,25,3,1.5,0.0746,0.2016,26919.626888888884
c6id.xlarge,usw2-az4,4,8.0,5,3,1.5,0.0566,0.2016,26919.626888888884
c6in.12xlarge,usw2-az1,48,96.0,0,1,1.0,1.271,2.7216,26919.626888888884
c6in.12xlarge,usw2-az2,48,96.0,1,3,1.0,1.457,2.7216,26919.626888888884
c6in.12xlarge,usw2-az3,48,96.0,0,1,1.0,1.2813,2.7216,26919.626888888884
c6in.16xlarge,usw2-az1,64,128.0,1,3,1.0,1.8859,3.6288,26919.626888888884
c6in.16xlarge,usw2-az2,64,128.0,5,3,1.0,1.9381,3.6288,26919.626888888884
c6in.16xlarge,usw2-az3,64,128.0,5,3,1.0,1.8345,3.6288,26919.626888888884
c6in.24xlarge,usw2-az1,96,192.0,0,1,1.0,1.9858,5.4432,26919.626888888884
c6in.24xlarge,usw2-az2,96,192.0,1,3,1.0,2.0158,5.4432,26919.626888888884
c6in.24xlarge,usw2-az3,96,192.0,0,1,1.0,2.1418,5.4432,26919.626888888884
c6in.2xlarge,usw2-az1,8,16.0,5,3,1.0,0.2491,0.4536,26919.626888888884
c6in.2xlarge,usw2-az2,8,16.0,1,3,1.0,0.215,0.4536,26919.626888888884
c6in.2xlarge,usw2-az3,8,16.0,1,3,1.0,0.177,0.4536,26919.626888888884
c6in.32xlarge,usw2-az1,128,256.0,0,1,2.0,2.1638,7.2576,26919.626888888884
c6in.32xlarge,usw2-az2,128,256.0,1,3,2.0,2.6444,7.2576,26919.626888888884
c6in.32xlarge,usw2-az3,128,256.0,0,2,2.0,2.4015,7.2576,26919.626888888884
c6in.4xlarge,usw2-az1,16,32.0,20,3,1.5,0.3649,0.9072,26919.626888888884
c6in.4xlarge,usw2-az2,16,32.0,35,3,1.5,0.3699,0.9072,26919.626888888884
c6in.4xlarge,usw2-az3,16,32.0,5,3,1.5,0.3615,0.9072,26919.626888888884
c6in.8xlarge,usw2-az1,32,64.0,1,3,1.0,0.9936,1.8144,26919.626888888884
c6in.8xlarge,usw2-az2,32,64.0,5,3,1.0,0.7635,1.8144,26919.626888888884
c6in.8xlarge,usw2-az3,32,64.0,0,2,1.0,0.6792,1.8144,26919.626888888884
c6in.large,usw2-az1,2,4.0,1,3,2.0,0.0411,0.1134,26919.626888888884
c6in.large,usw2-az2,2,4.0,5,3,2.0,0.047,0.1134,26919.626888888884
c6in.large,usw2-az3,2,4.0,1,3,2.0,0.0433,0.1134,26919.626888888884
c6in.xlarge,usw2-az1,4,8.0,1,3,1.0,0.1179,0.2268,26919.626888888884
c6in.xlarge,usw2-az2,4,8.0,1,3,1.0,0.127,0.2268,26919.626888888884
c6in.xlarge,usw2-az3,4,8.0,5,3,1.0,0.1073,0.2268,26919.626888888884
c7a.12xlarge,usw2-az1,48,96.0,15,3,2.5,0.9559,2.46336,33476.00218181819
c7a.12xlarge,usw2-az2,48,96.0,1,3,2.5,1.3614,2.46336,33476.00218181819
c7a.12xlarge,usw2-az3,48,96.0,1,3,2.5,0.9871,2.46336,33476.00218181819
c7a.12xlarge,usw2-az4,48,96.0,40,3,2.5,0.8595,2.46336,33476.00218181819
c7a.16xlarge,usw2-az1,64,128.0,5,3,3.0,1.3666,3.28448,33476.00218181819
c7a.16xlarge,usw2-az2,64,128.0,40,3,3.0,1.3115,3.28448,33476.00218181819
c7a.16xlarge,usw2-az3,64,128.0,40,3,3.0,1.1655,3.28448,33476.00218181819
c7a.16xlarge,usw2-az4,64,128.0,5,3,3.0,1.2918,3.28448,33476.00218181819
c7a.24xlarge,usw2-az1,96,192.0,5,3,2.0,2.1632,4.92672,33476.00218181819
c7a.24xlarge,usw2-az2,96,192.0,1,3,2.0,2.4884,4.92672,33476.00218181819
c7a.24xlarge,usw2-az3,96,192.0,0,1,2.0,2.3068,4.92672,33476.00218181819
c7a.24xlarge,usw2-az4,96,192.0,1,3,2.0,1.5847,4.92672,33476.00218181819
c7a.2xlarge,usw2-az1,8,16.0,45,3,1.0,0.1839,0.41056,33476.00218181819
c7a.2xlarge,usw2-az2,8,16.0,15,3,1.0,0.2213,0.41056,33476.00218181819
c7a.2xlarge,usw2-az3,8,16.0,15,3,1.0,0.1762,0.41056,33476.00218181819
c7a.2xlarge,usw2-az4,8,16.0,5,3,1.0,0.1983,0.41056,33476.00218181819
c7a.32xlarge,usw2-az1,128,256.0,15,3,2.5,2.3717,6.56896,33476.00218181819
c7a.32xlarge,usw2-az2,128,256.0,30,3,2.5,2.5577,6.56896,33476.00218181819
c7a.32xlarge,usw2-az3,128,256.0,15,3,2.5,2.0744,6.56896,33476.00218181819
c7a.32xlarge,usw2-az4,128,256.0,1,3,2.5,2.1731,6.56896,33476.00218181819
c7a.48xlarge,usw2-az1,192,384.0,40,3,3.0,3.421,9.85344,33476.00218181819
c7a.48xlarge,usw2-az2,192,384.0,25,3,3.0,3.3425,9.85344,33476.00218181819
c7a.48xlarge,usw2-az3,192,384.0,10,3,3.0,2.4541,9.85344,33476.00218181819
c7a.48xlarge,usw2-az4,192,384.0,1,3,3.0,3.4512,9.85344,33476.00218181819
c7a.4xlarge,usw2-az1,16,32.0,50,3,2.5,0.3926,0.82112,33476.00218181819
c7a.4xlarge,usw2-az2,16,32.0,50,3,2.5,0.3755,0.82112,33476.00218181819
c7a.4xlarge,usw2-az3,16,32.0,50,3,2.5,0.3743,0.82112,33476.00218181819
c7a.4xlarge,usw2-az4,16,32.0,5,3,2.5,0.3418,0.82112,33476.00218181819
c7a.8xlarge,usw2-az1,32,64.0,35,3,3.0,0.7033,1.64224,33476.00218181819
c7a.8xlarge,usw2-az2,32,64.0,30,3,3.0,0.7111,1.64224,33476.00218181819
c7a.8xlarge,usw2-az3,32,64.0,15,3,3.0,0.6483,1.64224,33476.00218181819
c7a.8xlarge,usw2-az4,32,64.0,30,3,3.0,0.5646,1.64224,33476.00218181819
c7a.large,usw2-az1,2,4.0,50,3,3.0,0.0554,0.10264,33476.00218181819
c7a.large,usw2-az2,2,4.0,50,3,3.0,0.0645,0.10264,33476.00218181819
c7a.large,usw2-az3,2,4.0,25,3,3.0,0.05,0.10264,33476.00218181819
c7a.large,usw2-az4,2,4.0,50,3,3.0,0.0315,0.10264,33476.00218181819
c7a.medium,usw2-az1,1,2.0,50,3,3.0,0.0157,0.05132,33476.00218181819
c7a.medium,usw2-az2,1,2.0,50,3,3.0,0.0166,0.05132,33476.00218181819
c7a.medium,usw2-az3,1,2.0,50,3,3.0,0.0143,0.05132,33476.00218181819
c7a.medium,usw2-az4,1,2.0,50,3,3.0,0.0166,0.05132,33476.00218181819
c7a.xlarge,usw2-az1,4,8.0,50,3,1.0,0.0641,0.20528,33476.00218181819
c7a.xlarge,usw2-az2,4,8.0,50,3,1.0,0.0866,0.20528,33476.00218181819
c7a.xlarge,usw2-az3,4,8.0,25,3,1.0,0.0907,0.20528,33476.00218181819
c7a.xlarge,usw2-az4,4,8.0,25,3,1.0,0.0897,0.20528,33476.00218181819
c7i-flex.2xlarge,usw2-az1,8,16.0,50,3,3.0,0.1807,0.33915,31047.99571428571
c7i-flex.2xlarge,usw2-az2,8,16.0,50,3,3.0,0.1823,0.33915,31047.99571428571
c7i-flex.2xlarge,usw2-az3,8,16.0,50,3,3.0,0.1789,0.33915,31047.99571428571
c7i-flex.2xlarge,usw2-az4,8,16.0,50,3,3.0,0.1521,0.33915,31047.99571428571
c7i-flex.4xlarge,usw2-az1,16,32.0,10,3,2.5,0.3057,0.6783,31047.99571428571
c7i-flex.4xlarge,usw2-az2,16,32.0,15,3,2.5,0.2964,0.6783,31047.99571428571
c7i-flex.4xlarge,usw2-az3,16,32.0,15,3,2.5,0.3122,0.6783,31047.99571428571
c7i-flex.4xlarge,usw2-az4,16,32.0,1,3,2.5,0.2285,0.6783,31047.99571428571
c7i-flex.8xlarge,usw2-az1,32,64.0,1,3,3.0,0.5298,1.3566,31047.99571428571
c7i-flex.8xlarge,usw2-az2,32,64.0,1,3,3.0,0.5957,1.3566,31047.99571428571
c7i-flex.8xlarge,usw2-az3,32,64.0,5,3,3.0,0.5524,1.3566,31047.99571428571
c7i-flex.8xlarge,usw2-az4,32,64.0,1,3,3.0,0.4505,1.3566,31047.99571428571
c7i-flex.large,usw2-az1,2,4.0,50,3,2.0,0.0452,0.08479,31047.99571428571
c7i-flex.large,usw2-az2,2,4.0,50,3,2.0,0.0333,0.08479,31047.99571428571
c7i-flex.large,usw2-az3,2,4.0,50,3,2.0,0.0393,0.08479,31047.99571428571
c7i-flex.large,usw2-az4,2,4.0,50,3,2.0,0.0266,0.08479,31047.99571428571
c7i-flex.xlarge,usw2-az1,4,8.0,50,3,3.0,0.0766,0.16958,31047.99571428571
c7i-flex.xlarge,usw2-az2,4,8.0,50,3,3.0,0.0775,0.16958,31047.99571428571
c7i-flex.xlarge,usw2-az3,4,8.0,50,3,3.0,0.0771,0.16958,31047.99571428571
c7i-flex.xlarge,usw2-az4,4,8.0,50,3,3.0,0.0591,0.16958,31047.99571428571
c7i.12xlarge,usw2-az1,48,96.0,15,3,2.0,0.7489,2.142,31467.267
c7i.12xlarge,usw2-az2,48,96.0,30,3,2.0,0.8413,2.142,31467.267
c7i.12xlarge,usw2-az3,48,96.0,15,3,2.0,0.8182,2.142,31467.267
c7i.12xlarge,usw2-az4,48,96.0,5,3,2.0,0.7352,2.142,31467.267
c7i.16xlarge,usw2-az1,64,128.0,25,3,3.0,0.8276,2.856,31467.267
c7i.16xlarge,usw2-az2,64,128.0,50,3,3.0,1.0225,2.856,31467.267
c7i.16xlarge,usw2-az3,64,128.0,50,3,3.0,1.0101,2.856,31467.267
c7i.16xlarge,usw2-az4,64,128.0,25,3,3.0,0.9523,2.856,31467.267
c7i.24xlarge,usw2-az1,96,192.0,15,3,2.0,1.683,4.284,31467.267
c7i.24xlarge,usw2-az2,96,192.0,50,3,2.0,1.5165,4.284,31467.267
c7i.24xlarge,usw2-az3,96,192.0,20,3,2.0,1.4707,4.284,31467.267
c7i.24xlarge,usw2-az4,96,192.0,40,3,2.0,1.6374,4.284,31467.267
c7i.2xlarge,usw2-az1,8,16.0,40,3,3.0,0.1564,0.357,31467.267
c7i.2xlarge,usw2-az2,8,16.0,20,3,3.0,0.1765,0.357,31467.267
c7i.2xlarge,usw2-az3,8,16.0,25,3,3.0,0.178,0.357,31467.267
c7i.2xlarge,usw2-az4,8,16.0,10,3,3.0,0.1667,0.357,31467.267
c7i.48xlarge,usw2-az1,192,384.0,1,3,3.0,3.2426,8.568,31467.267
c7i.48xlarge,usw2-az2,192,384.0,30,3,3.0,4.7009,8.568,31467.267
c7i.48xlarge,usw2-az3,192,384.0,35,3,3.0,4.4394,8.568,31467.267
c7i.48xlarge,usw2-az4,192,384.0,15,3,3.0,3.3762,8.568,31467.267
c7i.4xlarge,usw2-az1,16,32.0,50,3,3.0,0.3492,0.714,31467.267
c7i.4xlarge,usw2-az2,16,32.0,50,3,3.0,0.3562,0.714,31467.267
c7i.4xlarge,usw2-az3,16,32.0,50,3,3.0,0.3444,0.714,31467.267
c7i.4xlarge,usw2-az4,16,32.0,50,3,3.0,0.2826,0.714,31467.267
c7i.8xlarge,usw2-az1,32,64.0,15,3,3.0,0.5193,1.428,31467.267
c7i.8xlarge,usw2-az2,32,64.0,40,3,3.0,0.6041,1.428,31467.267
c7i.8xlarge,usw2-az3,32,64.0,20,3,3.0,0.6117,1.428,31467.267
c7i.8xlarge,usw2-az4,32,64.0,50,3,3.0,0.5343,1.428,31467.267
c7i.large,usw2-az1,2,4.0,20,3,2.0,0.034,0.08925,31467.267
c7i.large,usw2-az2,2,4.0,45,3,2.0,0.0438,0.08925,31467.267
c7i.large,usw2-az3,2,4.0,30,3,2.0,0.0395,0.08925,31467.267
c7i.large,usw2-az4,2,4.0,50,3,2.0,0.0274,0.08925,31467.267
c7i.xlarge,usw2-az1,4,8.0,25,3,1.5,0.0828,0.1785,31467.267
c7i.xlarge,usw2-az2,4,8.0,15,3,1.5,0.1001,0.1785,31467.267
c7i.xlarge,usw2-az3,4,8.0,15,3,1.5,0.0822,0.1785,31467.267
c7i.xlarge,usw2-az4,4,8.0,20,3,1.5,0.0692,0.1785,31467.267
c8i-flex.12xlarge,usw2-az1,48,96.0,0,1,2.5,0.9029,2.13648,32843.79771428572
c8i-flex.12xlarge,usw2-az2,48,96.0,0,1,2.5,0.9293,2.13648,32843.79771428572
c8i-flex.12xlarge,usw2-az3,48,96.0,0,1,2.5,0.6596,2.13648,32843.79771428572
c8i-flex.12xlarge,usw2-az4,48,96.0,10,3,2.5,0.8161,2.13648,32843.79771428572
c8i-flex.16xlarge,usw2-az1,64,128.0,1,3,3.0,1.3322,2.84864,32843.79771428572
c8i-flex.16xlarge,usw2-az2,64,128.0,1,3,3.0,1.248,2.84864,32843.79771428572
c8i-flex.16xlarge,usw2-az3,64,128.0,0,2,3.0,1.1026,2.84864,32843.79771428572
c8i-flex.16xlarge,usw2-az4,64,128.0,1,3,3.0,1.1193,2.84864,32843.79771428572
c8i-flex.2xlarge,usw2-az1,8,16.0,0,1,2.5,0.1323,0.35608,32843.79771428572
c8i-flex.2xlarge,usw2-az2,8,16.0,15,3,2.5,0.1567,0.35608,32843.79771428572
c8i-flex.2xlarge,usw2-az3,8,16.0,20,3,2.5,0.1869,0.35608,32843.79771428572
c8i-flex.2xlarge,usw2-az4,8,16.0,50,3,2.5,0.1559,0.35608,32843.79771428572
c8i-flex.4xlarge,usw2-az1,16,32.0,1,3,2.5,0.3414,0.71216,32843.79771428572
c8i-flex.4xlarge,usw2-az2,16,32.0,15,3,2.5,0.3751,0.71216,32843.79771428572
c8i-flex.4xlarge,usw2-az3,16,32.0,20,3,2.5,0.4065,0.71216,32843.79771428572
c8i-flex.4xlarge,usw2-az4,16,32.0,45,3,2.5,0.324,0.71216,32843.79771428572
c8i-flex.8xlarge,usw2-az1,32,64.0,0,1,3.0,0.6309,1.42432,32843.79771428572
c8i-flex.8xlarge,usw2-az2,32,64.0,1,3,3.0,0.6238,1.42432,32843.79771428572
c8i-flex.8xlarge,usw2-az3,32,64.0,1,3,3.0,0.5978,1.42432,32843.79771428572
c8i-flex.8xlarge,usw2-az4,32,64.0,10,3,3.0,0.558,1.42432,32843.79771428572
c8i-flex.large,usw2-az1,2,4.0,0,1,1.0,0.029,0.08902,32843.79771428572
c8i-flex.large,usw2-az2,2,4.0,1,3,1.0,0.0442,0.08902,32843.79771428572
c8i-flex.large,usw2-az3,2,4.0,0,1,1.0,0.025,0.08902,32843.79771428572
c8i-flex.large,usw2-az4,2,4.0,50,3,1.0,0.0235,0.08902,32843.79771428572
c8i-flex.xlarge,usw2-az1,4,8.0,0,1,3.0,0.0594,0.17804,32843.79771428572
c8i-flex.xlarge,usw2-az2,4,8.0,0,1,3.0,0.0695,0.17804,32843.79771428572
c8i-flex.xlarge,usw2-az3,4,8.0,0,1,3.0,0.067,0.17804,32843.79771428572
c8i-flex.xlarge,usw2-az4,4,8.0,50,3,3.0,0.059,0.17804,32843.79771428572
c8i.12xlarge,usw2-az1,48,96.0,30,3,3.0,0.9226,2.24904,32451.71281818182
c8i.12xlarge,usw2-az2,48,96.0,50,3,3.0,1.0833,2.24904,32451.71281818182
c8i.12xlarge,usw2-az3,48,96.0,15,3,3.0,0.9244,2.24904,32451.71281818182
c8i.12xlarge,usw2-az4,48,96.0,20,3,3.0,0.831,2.24904,32451.71281818182
c8i.16xlarge,usw2-az1,64,128.0,5,3,3.0,1.3417,2.99872,32451.71281818182
c8i.16xlarge,usw2-az2,64,128.0,5,3,3.0,1.3445,2.99872,32451.71281818182
c8i.16xlarge,usw2-az3,64,128.0,1,3,3.0,1.1361,2.99872,32451.71281818182
c8i.16xlarge,usw2-az4,64,128.0,1,3,3.0,1.2129,2.99872,32451.71281818182
c8i.24xlarge,usw2-az1,96,192.0,1,3,2.5,1.9674,4.49808,32451.71281818182
c8i.24xlarge,usw2-az2,96,192.0,1,3,2.5,2.2925,4.49808,32451.71281818182
c8i.24xlarge,usw2-az3,96,192.0,1,3,2.5,1.9874,4.49808,32451.71281818182
c8i.24xlarge,usw2-az4,96,192.0,1,3,2.5,1.6,4.49808,32451.71281818182
c8i.2xlarge,usw2-az1,8,16.0,30,3,2.0,0.175,0.37484,32451.71281818182
c8i.2xlarge,usw2-az2,8,16.0,45,3,2.0,0.1907,0.37484,32451.71281818182
c8i.2xlarge,usw2-az3,8,16.0,10,3,2.0,0.1717,0.37484,32451.71281818182
c8i.2xlarge,usw2-az4,8,16.0,10,3,2.0,0.1823,0.37484,32451.71281818182
c8i.32xlarge,usw2-az1,128,256.0,1,3,2.0,2.3476,5.99744,32451.71281818182
c8i.32xlarge,usw2-az2,128,256.0,5,3,2.0,2.5435,5.99744,32451.71281818182
c8i.32xlarge,usw2-az3,128,256.0,1,3,2.0,2.5004,5.99744,32451.71281818182
c8i.32xlarge,usw2-az4,128,256.0,1,3,2.0,2.1939,5.99744,32451.71281818182
c8i.48xlarge,usw2-az1,192,384.0,1,3,3.0,3.3871,8.99616,32451.71281818182
c8i.48xlarge,usw2-az2,192,384.0,1,3,3.0,3.0601,8.99616,32451.71281818182
c8i.48xlarge,usw2-az3,192,384.0,0,2,3.0,2.805,8.99616,32451.71281818182
c8i.48xlarge,usw2-az4,192,384.0,1,3,3.0,3.4319,8.99616,32451.71281818182
c8i.4xlarge,usw2-az1,16,32.0,50,3,3.0,0.4111,0.74968,32451.71281818182
c8i.4xlarge,usw2-az2,16,32.0,50,3,3.0,0.4171,0.74968,32451.71281818182
c8i.4xlarge,usw2-az3,16,32.0,50,3,3.0,0.412,0.74968,32451.71281818182
c8i.4xlarge,usw2-az4,16,32.0,50,3,3.0,0.2426,0.74968,32451.71281818182
c8i.8xlarge,usw2-az1,32,64.0,15,3,2.5,0.6078,1.49936,32451.71281818182
c8i.8xlarge,usw2-az2,32,64.0,20,3,2.5,0.6614,1.49936,32451.71281818182
c8i.8xlarge,usw2-az3,32,64.0,5,3,2.5,0.5839,1.49936,32451.71281818182
c8i.8xlarge,usw2-az4,32,64.0,5,3,2.5,0.6073,1.49936,32451.71281818182
c8i.96xlarge,usw2-az1,384,768.0,5,3,2.0,5.5837,17.99232,32451.71281818182
c8i.96xlarge,usw2-az2,384,768.0,1,3,2.0,6.3956,17.99232,32451.71281818182
c8i.96xlarge,usw2-az3,384,768.0,0,2,2.0,6.3502,17.99232,32451.71281818182
c8i.96xlarge,usw2-az4,384,768.0,1,3,2.0,6.4338,17.99232,32451.71281818182
c8i.large,usw2-az1,2,4.0,50,3,1.5,0.038,0.09371,32451.71281818182
c8i.large,usw2-az2,2,4.0,50,3,1.5,0.0415,0.09371,32451.71281818182
c8i.large,usw2-az3,2,4.0,45,3,1.5,0.0403,0.09371,32451.71281818182
c8i.large,usw2-az4,2,4.0,50,3,1.5,0.0261,0.09371,32451.71281818182
c8i.metal-48xl,usw2-az1,192,384.0,1,3,1.5,1.6847,8.99616,32451.71281818182
c8i.metal-48xl,usw2-az2,192,384.0,1,3,1.5,3.0467,8.99616,32451.71281818182
c8i.metal-48xl,usw2-az3,192,384.0,0,2,1.5,2.344,8.99616,32451.71281818182
c8i.metal-48xl,usw2-az4,192,384.0,1,3,1.5,1.7524,8.99616,32451.71281818182
c8i.metal-96xl,usw2-az1,384,768.0,1,3,2.0,3.0689,17.99232,32451.71281818182
c8i.metal-96xl,usw2-az2,384,768.0,5,3,2.0,3.2987,17.99232,32451.71281818182
c8i.metal-96xl,usw2-az3,384,768.0,0,1,2.0,2.8627,17.99232,32451.71281818182
c8i.metal-96xl,usw2-az4,384,768.0,1,3,2.0,4.7797,17.99232,32451.71281818182
c8i.xlarge,usw2-az1,4,8.0,50,3,3.0,0.0778,0.18742,32451.71281818182
c8i.xlarge,usw2-az2,4,8.0,50,3,3.0,0.0799,0.18742,32451.71281818182
c8i.xlarge,usw2-az3,4,8.0,40,3,3.0,0.0856,0.18742,32451.71281818182
c8i.xlarge,usw2-az4,4,8.0,35,3,3.0,0.0584,0.18742,32451.71281818182
d2.2xlarge,usw2-az1,8,61.0,5,3,1.0,0.463,1.38,21888.29875
d2.2xlarge,usw2-az2,8,61.0,35,3,1.0,0.4151,1.38,21888.29875
d2.2xlarge,usw2-az3,8,61.0,50,3,1.0,0.3229,1.38,21888.29875
d2.2xlarge,usw2-az4,8,61.0,0,1,1.0,0.3571,1.38,21888.29875
d2.4xlarge,usw2-az1,16,122.0,1,3,1.0,0.9267,2.76,21888.29875
d2.4xlarge,usw2-az2,16,122.0,20,3,1.0,0.7172,2.76,21888.29875
d2.4xlarge,usw2-az3,16,122.0,45,3,1.0,0.7774,2.76,21888.29875
d2.4xlarge,usw2-az4,16,122.0,0,1,1.0,0.5312,2.76,21888.29875
d2.8xlarge,usw2-az1,36,244.0,1,3,1.0,1.0866,5.52,21888.29875
d2.8xlarge,usw2-az2,36,244.0,5,3,1.0,2.157,5.52,21888.29875
d2.8xlarge,usw2-az3,36,244.0,10,3,1.0,2.1205,5.52,21888.29875
d2.8xlarge,usw2-az4,36,244.0,0,1,1.0,1.4134,5.52,21888.29875
d2.xlarge,usw2-az1,4,30.5,5,3,1.0,0.2202,0.69,21888.29875
d2.xlarge,usw2-az2,4,30.5,50,3,1.0,0.1318,0.69,21888.29875
d2.xlarge,usw2-az3,4,30.5,50,3,1.0,0.1154,0.69,21888.29875
d2.xlarge,usw2-az4,4,30.5,0,1,1.0,0.1845,0.69,21888.29875
d3.2xlarge,usw2-az1,8,64.0,20,3,3.0,0.3778,0.999,21570.740800000003
d3.2xlarge,usw2-az2,8,64.0,20,3,3.0,0.3842,0.999,21570.740800000003
d3.2xlarge,usw2-az3,8,64.0,15,3,3.0,0.3664,0.999,21570.740800000003
d3.2xlarge,usw2-az4,8,64.0,10,3,3.0,0.3626,0.999,21570.740800000003
d3.4xlarge,usw2-az1,16,128.0,1,3,3.0,0.7883,1.998,21570.740800000003
d3.4xlarge,usw2-az2,16,128.0,1,3,3.0,0.6788,1.998,21570.740800000003
d3.4xlarge,usw2-az3,16,128.0,5,3,3.0,0.6841,1.998,21570.740800000003
d3.4xlarge,usw2-az4,16,128.0,1,3,3.0,0.6174,1.998,21570.740800000003
d3.8xlarge,usw2-az1,32,256.0,1,3,3.0,0.9117,3.99552,21570.740800000003
d3.8xlarge,usw2-az2,32,256.0,20,3,3.0,0.9972,3.99552,21570.740800000003
d3.8xlarge,usw2-az3,32,256.0,40,3,3.0,1.0634,3.99552,21570.740800000003
d3.8xlarge,usw2-az4,32,256.0,10,3,3.0,1.3166,3.99552,21570.740800000003
d3.xlarge,usw2-az1,4,32.0,15,3,3.0,0.2102,0.499,21570.740800000003
d3.xlarge,usw2-az2,4,32.0,10,3,3.0,0.2317,0.499,21570.740800000003
d3.xlarge,usw2-az3,4,32.0,25,3,3.0,0.1962,0.499,21570.740800000003
d3.xlarge,usw2-az4,4,32.0,15,3,3.0,0.1983,0.499,21570.740800000003
d3en.12xlarge,usw2-az1,48,192.0,0,1,2.0,1.3193,6.30864,21570.740800000003
d3en.12xlarge,usw2-az2,48,192.0,0,2,2.0,2.5037,6.30864,21570.740800000003
d3en.12xlarge,usw2-az3,48,192.0,1,3,2.0,2.029,6.30864,21570.740800000003
d3en.12xlarge,usw2-az4,48,192.0,0,1,2.0,1.2625,6.30864,21570.740800000003
d3en.2xlarge,usw2-az1,8,32.0,1,3,3.0,0.3522,1.051,21570.740800000003
d3en.2xlarge,usw2-az2,8,32.0,1,3,3.0,0.3601,1.051,21570.740800000003
d3en.2xlarge,usw2-az3,8,32.0,5,3,3.0,0.3445,1.051,21570.740800000003
d3en.2xlarge,usw2-az4,8,32.0,1,3,3.0,0.2088,1.051,21570.740800000003
d3en.4xlarge,usw2-az1,16,64.0,1,3,3.0,0.715,2.103,21570.740800000003
d3en.4xlarge,usw2-az2,16,64.0,5,3,3.0,0.7227,2.103,21570.740800000003
d3en.4xlarge,usw2-az3,16,64.0,1,3,3.0,0.7483,2.103,21570.740800000003
d3en.4xlarge,usw2-az4,16,64.0,1,3,3.0,0.6327,2.103,21570.740800000003
d3en.6xlarge,usw2-az1,24,96.0,1,3,3.0,0.9076,3.154,21570.740800000003
d3en.6xlarge,usw2-az2,24,96.0,5,3,3.0,0.971,3.154,21570.740800000003
d3en.6xlarge,usw2-az3,24,96.0,5,3,3.0,0.9786,3.154,21570.740800000003
d3en.6xlarge,usw2-az4,24,96.0,1,3,3.0,0.7013,3.154,21570.740800000003
d3en.8xlarge,usw2-az1,32,128.0,0,1,2.5,1.0587,4.20576,21570.740800000003
d3en.8xlarge,usw2-az2,32,128.0,0,2,2.5,0.8409,4.20576,21570.740800000003
d3en.8xlarge,usw2-az3,32,128.0,1,3,2.5,0.9502,4.20576,21570.740800000003
d3en.8xlarge,usw2-az4,32,128.0,0,2,2.5,0.8431,4.20576,21570.740800000003
d3en.xlarge,usw2-az1,4,16.0,0,2,2.5,0.2771,0.526,21570.740800000003
d3en.xlarge,usw2-az2,4,16.0,1,3,2.5,0.2938,0.526,21570.740800000003
d3en.xlarge,usw2-az3,4,16.0,5,3,2.5,0.2462,0.526,21570.740800000003
d3en.xlarge,usw2-az4,4,16.0,5,3,2.5,0.1604,0.526,21570.740800000003
dl1.24xlarge,usw2-az1,96,768.0,0,1,3.0,13.109,13.10904,26458.526
h1.16xlarge,usw2-az1,64,256.0,0,1,1.0,1.448,3.744,26819.961000000003
h1.16xlarge,usw2-az3,64,256.0,5,3,1.0,1.31,3.744,26819.961000000003
h1.2xlarge,usw2-az1,8,32.0,1,3,1.0,0.1786,0.468,26819.961000000003
h1.2xlarge,usw2-az3,8,32.0,1,3,1.0,0.1743,0.468,26819.961000000003
h1.4xlarge,usw2-az1,16,64.0,0,1,1.0,0.3418,0.936,26819.961000000003
h1.4xlarge,usw2-az3,16,64.0,0,2,1.0,0.3494,0.936,26819.961000000003
h1.8xlarge,usw2-az1,32,128.0,0,2,1.0,0.7573,1.872,26819.961000000003
h1.8xlarge,usw2-az3,32,128.0,1,3,1.0,0.6915,1.872,26819.961000000003
i2.2xlarge,usw2-az1,8,61.0,5,3,1.0,0.486,1.705,24004.47325
i2.2xlarge,usw2-az2,8,61.0,5,3,1.0,0.3599,1.705,24004.47325
i2.2xlarge,usw2-az3,8,61.0,5,3,1.0,0.3297,1.705,24004.47325
i2.4xlarge,usw2-az1,16,122.0,5,3,1.0,1.0246,3.41,24004.47325
i2.4xlarge,usw2-az2,16,122.0,10,3,1.0,0.8715,3.41,24004.47325
i2.4xlarge,usw2-az3,16,122.0,5,3,1.0,1.0215,3.41,24004.47325
i2.8xlarge,usw2-az1,32,244.0,1,3,1.0,1.4879,6.82,24004.47325
i2.8xlarge,usw2-az2,32,244.0,1,3,1.0,1.6168,6.82,24004.47325
i2.8xlarge,usw2-az3,32,244.0,1,3,1.0,1.2359,6.82,24004.47325
i2.xlarge,usw2-az1,4,30.5,10,3,1.0,0.1372,0.853,24004.47325
i2.xlarge,usw2-az2,4,30.5,5,3,1.0,0.1452,0.853,24004.47325
i2.xlarge,usw2-az3,4,30.5,5,3,1.0,0.1319,0.853,24004.47325
i3.16xlarge,usw2-az1,64,488.0,50,3,1.0,1.7677,4.992,21922.264461538463
i3.16xlarge,usw2-az2,64,488.0,50,3,1.0,1.8129,4.992,21922.264461538463
i3.16xlarge,usw2-az3,64,488.0,50,3,1.0,1.8173,4.992,21922.264461538463
i3.16xlarge,usw2-az4,64,488.0,5,3,1.0,1.5616,4.992,21922.264461538463
