pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,234388.06797619045,234388.06797619045,192674.29327433626,192674.29327433626,0.0,0.0,0.0,0.0
10,1,4,118606.0103012048,7321.071622458213,100871.91897959184,63735.9642972276,0.0,182.0,0.0,6.0
10,2,2,88218.8016091954,57391.77582028337,55122.226890756305,18403.287197231835,0.0,6.0,0.0,22.0
17,7,7,14268.144490610483,11342.599222578387,8215.519976620883,9201.643598615918,0.0,5.0,0.0,1.0
50,1,2,46877.61360476191,46877.61360476191,38534.85865840709,38534.85865840709,0.0,0.0,0.0,0.0
50,1,4,23778.499654589374,7321.071622458213,20174.3838,15933.9910743069,0.0,142.0,0.0,14.0
50,2,2,18088.176032921812,12690.6375422541,11024.44537815126,9201.643598615918,0.0,22.0,0.0,14.0
75,3,5,7800.458099117446,7591.661993538999,3526.6370967741937,4600.821799307959,0.0,3.0,0.0,9.0
100,1,2,23027.599665497077,23027.599665497077,19267.429330088496,19267.429330088496,0.0,0.0,0.0,0.0
100,1,4,11889.249827294687,7321.071622458213,10087.191900510205,9105.137756746799,0.0,92.0,0.0,12.0
100,2,2,9039.57088815113,7591.661993539,5512.22268907563,4600.821799307959,0.0,20.0,0.0,28.0
115,4,2,3770.6574505722924,3750.146004385431,2299.980715287518,2300.4108996539794,0.0,1.0,0.0,13.0
287,1,6,3840.9131737394137,3703.085934369211,2713.624540275304,2746.8953819561075,0.0,11.0,0.0,1.0
400,1,2,4916.155609124086,4401.433230315147,4816.857332466815,4816.857332466815,0.0,44.0,0.0,0.0
400,1,4,2974.108416049849,2440.357207486071,2521.797975127551,2549.438571889104,0.0,176.0,0.0,0.0
400,2,2,2119.0938122095513,2077.6610982334746,1378.0556722689075,1415.637476710141,0.0,8.0,0.0,16.0
439,1,9,2172.1987936208375,1987.0172842105962,986.5020274373799,1498.306571984321,2.0,44.0,0.0,23.0
1000,1,2,1795.9545003059427,1771.5674806443353,1926.7429330000002,1926.7429330000002,0.0,10.0,0.0,0.0
1000,1,4,1182.3989402873033,1220.1786037430354,1008.7191900510204,1011.6819729718666,0.0,152.0,0.0,8.0
1000,2,2,823.3603677414485,803.6582426507853,551.222268907563,575.1027249134949,0.0,24.0,0.0,24.0
