pods,cpu,mem,actual_pods,excess_pods,Total Assigned Instances,Total Assignable Pods,Total CPU,Total Memory,cost,performance,nodepool_config
10,1,2,192.0,182.0,1,192.0,192.0,384.0,1.6708,5910710.1216,"[{'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
10,1,4,192.0,182.0,1,192.0,192.0,768.0,2.5977,9189738.4512,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
10,2,2,96.0,86.0,1,96.0,192.0,384.0,1.6708,2955355.0608,"[{'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
17,7,7,27.0,10.0,1,27.0,192.0,384.0,1.6708,831193.6109,"[{'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
50,1,2,192.0,142.0,1,192.0,192.0,384.0,1.6708,5910710.1216,"[{'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
50,1,4,192.0,142.0,1,192.0,192.0,768.0,2.5977,9189738.4512,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
50,2,2,96.0,46.0,1,96.0,192.0,384.0,1.6708,2955355.0608,"[{'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
75,3,5,128.0,53.0,2,128.0,384.0,1152.0,4.2685,5033482.8576,"[{'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
100,1,2,192.0,92.0,1,192.0,192.0,384.0,1.6708,5910710.1216,"[{'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
100,1,4,192.0,92.0,1,192.0,192.0,768.0,2.5977,9189738.4512,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
100,2,2,192.0,92.0,2,192.0,384.0,1152.0,4.2685,7550224.2864,"[{'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
115,4,2,116.0,1.0,12,116.0,464.0,1312.0,5.0185,4390811.1142,"[{'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c8gn.2xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 10, 'T3': 35.0}]"
287,1,6,336.0,49.0,13,336.0,400.0,2432.0,5.6526,12507241.7177,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'i8ge.metal-24xl', 'availability_zone': 'usw2-az1', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'i8ge.xlarge', 'availability_zone': 'usw2-az1', 'num_instances': 10, 'T3': 10.0}, {'instance_type': 'i8ge.18xlarge', 'availability_zone': 'usw2-az1', 'num_instances': 1, 'T3': 5.0}]"
400,1,2,400.0,0.0,4,400.0,400.0,1184.0,4.4185,15593007.7496,"[{'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c8gn.2xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 2, 'T3': 35.0}]"
400,1,4,576.0,176.0,3,576.0,576.0,2304.0,9.3831,27569215.3536,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az3', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
400,2,2,544.0,144.0,58,544.0,1088.0,2560.0,11.3622,18747721.8988,"[{'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c8gn.2xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 35, 'T3': 35.0}, {'instance_type': 'c8i-flex.large', 'availability_zone': 'usw2-az2', 'num_instances': 10, 'T3': 10.0}, {'instance_type': 'c8i-flex.large', 'availability_zone': 'usw2-az3', 'num_instances': 10, 'T3': 10.0}, {'instance_type': 'c8i.metal-96xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
439,1,9,575.0,136.0,7,575.0,648.0,5184.0,9.9245,17639090.9361,"[{'instance_type': 'i8ge.metal-24xl', 'availability_zone': 'usw2-az1', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'i8ge.18xlarge', 'availability_zone': 'usw2-az1', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'i8ge.48xlarge', 'availability_zone': 'usw2-az1', 'num_instances': 1, 'T3': 5.0}]"
1000,1,2,1138.0,138.0,108,1138.0,1138.0,2660.0,11.6672,38479873.6833,"[{'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c8gn.2xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 35, 'T3': 35.0}, {'instance_type': 't4g.small', 'availability_zone': 'usw2-az4', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 'c8i-flex.large', 'availability_zone': 'usw2-az2', 'num_instances': 10, 'T3': 10.0}, {'instance_type': 'c8i-flex.large', 'availability_zone': 'usw2-az3', 'num_instances': 10, 'T3': 10.0}, {'instance_type': 'c8i.metal-96xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}]"
1000,1,4,1008.0,8.0,7,1008.0,1008.0,4032.0,17.4271,48246126.8688,"[{'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az3', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az1', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-24xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-24xl', 'availability_zone': 'usw2-az3', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.12xlarge', 'availability_zone': 'usw2-az1', 'num_instances': 1, 'T3': 1.0}]"
1000,2,2,1002.0,2.0,121,1002.0,2004.0,4392.0,21.0182,33270189.5324,"[{'instance_type': 'c8gn.48xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'm8a.metal-48xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c8gn.2xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 35, 'T3': 35.0}, {'instance_type': 'c8i-flex.large', 'availability_zone': 'usw2-az2', 'num_instances': 10, 'T3': 10.0}, {'instance_type': 'c8i-flex.large', 'availability_zone': 'usw2-az3', 'num_instances': 10, 'T3': 10.0}, {'instance_type': 'c8i.metal-96xl', 'availability_zone': 'usw2-az4', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c8gn.4xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'c8i-flex.large', 'availability_zone': 'usw2-az4', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 'c8gn.8xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'c8i.metal-96xl', 'availability_zone': 'usw2-az1', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c8gn.24xlarge', 'availability_zone': 'usw2-az4', 'num_instances': 2, 'T3': 10.0}]"
