instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.small,us-west-2c,10,50.0,10,1,2,10.0,0.0,0.081,203536.1129,0.0081,10,251279.1517
m7g.medium,us-west-2c,10,50.0,10,1,4,10.0,0.0,0.148,256177.5756,0.0148,10,173092.9565
c6a.large,us-west-2d,10,50.0,10,2,2,10.0,0.0,0.275,303609.206,0.0275,10,110403.3476
c8gn.2xlarge,us-west-2d,17,35.0,17,7,7,17.0,0.0,1.275,523344.1254,0.075,17,24145.0577
t3.small,us-west-2c,50,50.0,50,1,2,50.0,0.0,0.405,1017680.5643,0.0081,50,50255.8303
m7g.medium,us-west-2c,50,50.0,50,1,4,50.0,0.0,0.74,1280887.8781,0.0148,50,34618.5913
c6a.large,us-west-2d,50,50.0,50,2,2,50.0,0.0,1.375,1518046.03,0.0275,50,22080.6695
c5ad.xlarge,us-west-2d,75,20.0,75,3,5,75.0,0.0,4.86,1755721.6875,0.0648,75,4816.7948
t3.small,us-west-2c,100,50.0,100,1,2,100.0,0.0,0.81,2035361.1286,0.0081,100,25127.9152
m7g.medium,us-west-2c,100,50.0,100,1,4,100.0,0.0,1.48,2561775.7562,0.0148,100,17309.2957
c6a.large,us-west-2d,100,50.0,100,2,2,100.0,0.0,2.75,3036092.06,0.0275,100,11040.3348
c5ad.xlarge,us-west-2d,115,20.0,115,4,2,115.0,0.0,7.452,2692106.5875,0.0648,115,3141.3879
r7g.medium,us-west-2a,287,50.0,287,1,6,287.0,0.0,5.6826,7323745.212,0.0198,287,4490.5987
t3.small,us-west-2c,400,50.0,400,1,2,400.0,0.0,3.24,8141444.5143,0.0081,400,6281.9788
m7g.medium,us-west-2c,400,50.0,400,1,4,400.0,0.0,5.92,10247103.025,0.0148,400,4327.3239
c6a.large,us-west-2d,400,50.0,400,2,2,400.0,0.0,11.0,12144368.24,0.0275,400,2760.0837
x2gd.medium,us-west-2a,439,50.0,439,1,9,439.0,0.0,13.1261,8688468.3354,0.0299,439,1507.7974
t3.small,us-west-2c,1000,50.0,1000,1,2,1000.0,0.0,8.1,20353611.2857,0.0081,1000,2512.7915
m7g.medium,us-west-2c,1000,50.0,1000,1,4,1000.0,0.0,14.8,25617757.5625,0.0148,1000,1730.9296
c6a.large,us-west-2d,1000,50.0,1000,2,2,1000.0,0.0,27.5,30360920.6,0.0275,1000,1104.0335
