pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1413445.2291666667,1036241.9842105262,1413445.2291666667,1036241.9842105262,1023730.9541284405,0.0,1.0,0.0,1.0,1.0
5,1,1,378274.8171755725,345413.99502923974,282689.04555555555,345413.99502923974,384682.3441396509,0.0,1.0,0.0,1.0,0.0
6,1,1,345413.99502923974,345413.99502923974,235574.2046682099,345413.99502923974,299710.31805698597,0.0,0.0,0.0,0.0,0.0
10,1,1,207248.39694736843,207248.39694736843,141344.52284722222,207248.39694736843,145871.5191425121,0.0,0.0,0.0,0.0,0.0
14,1,1,148034.5692803437,148034.5692803437,100960.37344104309,148034.5692803437,67179.79361030128,0.0,0.0,0.0,0.0,0.0
15,1,1,133873.3511080959,129530.24810855262,94229.68188271606,129530.24810855262,102035.47982820726,0.0,1.0,0.0,1.0,0.0
17,1,1,118555.9865313914,115137.99834307992,83143.83696174547,115137.99834307992,59875.25270638103,0.0,1.0,0.0,1.0,0.0
20,1,1,103624.1985,103624.1985,70672.26140625,103624.1985,39511.36286515197,0.0,0.0,0.0,0.0,0.0
25,1,1,81333.32613861386,79710.92192463408,56537.80912222222,79710.92192463408,31157.63631454287,0.0,1.0,0.0,1.0,0.0
30,1,1,69082.79899415205,69082.79899415205,47114.84094135803,69082.79899415205,24147.356383047143,0.0,0.0,0.0,0.0,0.0
35,1,1,58342.38341165413,57391.01659705908,40384.149376417234,57568.99916341779,20674.76278330763,0.0,1.0,0.0,1.0,0.0
40,1,1,51584.05536231884,51584.05536231884,35336.130703125,51812.09925,20580.864306379288,0.0,0.0,0.0,0.0,0.0
45,1,1,45346.41942501943,44695.5397201454,31409.89396090535,45053.99934832355,11942.56390610652,0.0,1.0,0.0,1.0,0.0
50,1,1,41048.14251140065,41048.14251140065,28268.90456388889,41449.67939789474,12158.018462244663,0.0,0.0,0.0,0.0,0.0
