pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,357070.97974999994,19979.84718977155,239454.25047058822,229738.42201492537,0.0,182.0,0.0,6.0
10,1,4,219119.14207142853,17276.646368755413,131805.97413333334,131805.97413333334,0.0,182.0,0.0,0.0
10,2,2,175657.19808558558,19979.84718977155,102225.3218855219,153158.94800995025,0.0,86.0,0.0,2.0
17,7,7,27260.20415561957,19979.847190973425,27028.049651396996,25943.829892128768,0.0,10.0,0.0,1.0
50,1,2,73111.07112289156,19979.84718977155,47890.85008470588,65639.54914712154,0.0,142.0,0.0,6.0
50,1,4,55849.129219841365,17276.646368755413,26361.194832,26361.194832,0.0,142.0,0.0,0.0
50,2,2,36417.29886267107,19979.84718977155,20445.064377104376,35344.37261768083,0.0,46.0,0.0,2.0
75,3,5,16340.03281115766,12737.369585005586,4969.647491485415,12971.914946064384,0.0,21.0,0.0,9.0
100,1,2,36555.535562650606,19979.84718977155,23945.42504235294,35344.37261768083,0.0,92.0,0.0,4.0
100,1,4,25042.187664489797,17276.646368755413,13180.597416666667,13180.597416666667,0.0,92.0,0.0,0.0
100,2,2,19147.25,19147.25,10222.532188552188,18379.07376119403,0.0,0.0,0.0,0.0
115,4,2,8045.250760333,8014.40918202645,3241.0744510069962,7922.014552238806,0.0,1.0,0.0,1.0
287,1,6,7895.419621380375,7198.545850729944,4194.049700874368,3880.5164233576647,0.0,29.0,0.0,33.0
400,1,2,9377.649734982333,9377.649734982333,5986.356260514706,9189.536880597016,0.0,0.0,0.0,0.0
400,1,4,7565.752667435942,6987.433553774508,3295.149354166667,3295.149354166667,0.0,32.0,0.0,0.0
400,2,2,4461.91007319371,4195.906793059739,2555.633047138047,4594.768440298508,0.0,24.0,0.0,0.0
439,1,9,4390.348187259495,3632.91290828968,1426.681729553426,2425.3227645985407,0.0,92.0,0.0,9.0
1000,1,2,3526.7963904201665,3387.018357153073,2394.5425042,3675.8147522388062,0.0,40.0,0.0,0.0
1000,1,4,2821.458057867181,2801.017164292653,1318.0597416666667,1318.0597416666667,0.0,8.0,0.0,0.0
1000,2,2,1720.2043210531901,1692.5687694836786,1022.253218855219,1837.9073761194031,0.0,16.0,0.0,0.0
