pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,978539.0048076924,697416.7125,978539.0048076924,598437.6200607902,978539.0048076924,0.0,1.0,0.0,1.0,0.0
5,1,1,264139.7602739726,232472.2373842593,195707.80076923076,199479.20685579197,261011.2013536379,0.0,1.0,0.0,1.0,0.0
6,1,1,232472.2373842593,232472.2373842593,163089.8340010684,199479.20685579197,105748.08091085272,0.0,0.0,0.0,0.0,0.0
10,1,1,139483.34241666668,139483.34241666668,97853.9004326923,119687.52407294832,64868.63751051303,0.0,0.0,0.0,0.0,0.0
14,1,1,99630.9588647959,99630.9588647959,69895.64315149136,85491.08864214379,61802.1978749615,0.0,0.0,0.0,0.0,0.0
15,1,1,91371.00930493273,87177.08901367187,65235.93361111112,74804.70255509118,50768.43352713178,0.0,1.0,0.0,1.0,0.0
17,1,1,80790.7530516159,77490.74579475308,57561.117896593016,66493.06895193066,39912.13572210141,0.0,1.0,0.0,1.0,0.0
20,1,1,69741.67120833334,69741.67120833334,48926.950204326924,59843.76205167173,24929.12649122807,0.0,0.0,0.0,0.0,0.0
25,1,1,55212.98013404826,53647.43939225838,39141.560161538466,46033.66311756983,22760.046986059926,0.0,1.0,0.0,1.0,0.0
30,1,1,46494.447476851856,46494.447476851856,32617.96680555556,39895.84136440392,15927.235069070684,0.0,0.0,0.0,0.0,0.0
35,1,1,39556.73605230811,38745.372894161526,27958.257260596547,33246.53447127472,12369.002137998057,0.0,1.0,0.0,1.0,0.0
40,1,1,34870.83560677084,34870.83560677084,24463.475102163462,29921.881025835864,12127.210638825514,0.0,0.0,0.0,0.0,0.0
45,1,1,30638.34066827622,30142.26740735521,21745.3112037037,26019.026979275,10380.222326339777,0.0,1.0,0.0,1.0,0.0
50,1,1,27529.60705756579,27529.60705756579,19570.78008269231,23937.504819452886,9684.727154850749,0.0,0.0,0.0,0.0,0.0
