pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,345413.99491228064,24482.35022015022,334956.8483076923,334956.8483076923,0.0,182.0,0.0,0.0
10,1,4,395507.7581589959,24482.35022015022,155515.67957142854,22849.009958907427,0.0,182.0,0.0,182.0
10,2,2,197854.20307228915,24482.35022015022,112226.30144927536,22849.009958907427,0.0,86.0,0.0,86.0
17,7,7,31865.68035329018,24482.35022015022,18630.445747362126,22849.009958907423,1.0,10.0,0.0,10.0
50,1,2,69082.79899649124,24482.35022015022,66991.36966769231,66991.36966769231,0.0,142.0,0.0,0.0
50,1,4,79500.71841883936,24482.35022015022,31103.13591714286,22849.009958907427,0.0,142.0,0.0,142.0
50,2,2,38753.743615339234,24482.35022015022,22445.260289855072,22849.009958907427,0.0,46.0,0.0,46.0
75,3,5,19950.686829886028,11818.74896224056,8085.415550694445,11424.504979453712,0.0,53.0,0.0,53.0
100,1,2,33984.256440983605,24482.35022015022,33495.684835384614,33495.684835384614,0.0,92.0,0.0,0.0
100,1,4,41859.15959613852,24482.35022015022,15551.567959285714,22849.009958907427,0.0,92.0,0.0,92.0
100,2,2,23379.439093094297,11818.748962240561,11222.630144927536,11424.504979453714,0.0,92.0,0.0,92.0
115,4,2,9712.5430726234,7763.461472757436,5273.097098150993,7616.33665296914,0.0,29.0,0.0,29.0
287,1,6,15695.27350313818,11818.748962240561,5388.718403547672,11424.504979453714,1.0,97.0,0.0,97.0
400,1,2,11299.28891149136,7763.461472757436,8373.92120875,8373.92120875,0.0,176.0,0.0,0.0
400,1,4,11282.687300071617,7763.461472757436,3887.8919897767855,7616.33665296914,0.0,176.0,0.0,176.0
400,2,2,5480.139206087426,5063.604399018631,2805.657536231884,4569.8019917814845,0.0,32.0,0.0,80.0
439,1,9,8968.685168317583,7763.461472757436,1986.0415266030077,7616.33665296914,0.0,71.0,0.0,71.0
1000,1,2,4333.937434340535,4229.859142450576,3349.5684835230772,3349.5684835230772,0.0,24.0,0.0,0.0
1000,1,4,4331.263194068969,4229.859142450576,1555.1567959214287,3808.16832648457,0.0,24.0,0.0,152.0
1000,2,2,2077.0154893923645,1762.0272470244224,1122.2630144927537,2077.1827235370383,0.0,167.0,0.0,56.0
