instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,45.0,10,1,2,10.0,0.0,0.157,196786.35,0.0157,10,125341.6242
m6g.medium,ap-northeast-1d,10,15.0,10,1,4,10.0,0.0,0.183,197708.9612,0.0183,10,108037.6837
c7g.8xlarge,ap-northeast-1d,1,50.0,10,2,2,16.0,6.0,0.5215,405709.695,0.0326,1,48622.9261
c8g.metal-48xl,ap-northeast-1d,1,1.0,17,7,7,27.0,10.0,3.3527,831193.6109,0.1242,1,9182.1364
c6g.medium,ap-northeast-1c,50,45.0,50,1,2,50.0,0.0,0.785,983931.75,0.0157,50,25068.3248
m6g.medium,ap-northeast-1d,50,15.0,50,1,4,50.0,0.0,0.915,988544.8062,0.0183,50,21607.5367
c7g.8xlarge,ap-northeast-1d,4,50.0,50,2,2,64.0,14.0,2.086,1622838.78,0.0326,4,12155.7315
c7g.8xlarge,ap-northeast-1d,8,50.0,75,3,5,80.0,5.0,4.172,2028548.475,0.0522,8,6077.8658
c6g.medium,ap-northeast-1c,100,45.0,100,1,2,100.0,0.0,1.57,1967863.5,0.0157,100,12534.1624
m6g.medium,ap-northeast-1d,100,15.0,100,1,4,100.0,0.0,1.83,1977089.6125,0.0183,100,10803.7684
c7g.8xlarge,ap-northeast-1d,7,50.0,100,2,2,112.0,12.0,3.6505,2839967.865,0.0326,7,6946.1323
c7g.8xlarge,ap-northeast-1d,15,50.0,115,4,2,120.0,5.0,7.8225,3042822.7125,0.0652,15,3241.5284
r6g.xlarge,ap-northeast-1a,72,10.0,287,1,6,288.0,1.0,6.4224,5652293.22,0.0223,72,3055.8698
c6g.medium,ap-northeast-1c,400,45.0,400,1,2,400.0,0.0,6.28,7871454.0,0.0157,400,3133.5406
m6g.medium,ap-northeast-1d,400,15.0,400,1,4,400.0,0.0,7.32,7908358.45,0.0183,400,2700.9421
c7g.8xlarge,ap-northeast-1d,25,50.0,400,2,2,400.0,0.0,13.0375,10142742.375,0.0326,25,1944.917
r7g.2xlarge,ap-northeast-1d,63,30.0,439,1,9,441.0,2.0,11.8377,11253559.716,0.0268,63,2155.6786
c6g.medium,ap-northeast-1c,1000,45.0,1000,1,2,1000.0,0.0,15.7,19678635.0,0.0157,1000,1253.4162
m6g.medium,ap-northeast-1d,1000,15.0,1000,1,4,1000.0,0.0,18.3,19770896.125,0.0183,1000,1080.3768
c7g.8xlarge,ap-northeast-1d,63,50.0,1000,2,2,1008.0,8.0,32.8545,25559710.785,0.0326,63,771.7925
