instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,45.0,10,1,2,10.0,0.0,0.157,196786.35,0.0157,10,125341.6242
m6g.medium,ap-northeast-1d,10,15.0,10,1,4,10.0,0.0,0.183,197708.9612,0.0183,10,108037.6837
t3a.large,ap-northeast-1d,10,10.0,10,2,2,10.0,0.0,0.371,169072.0657,0.0371,10,45571.9854
t3.2xlarge,ap-northeast-1d,17,50.0,17,7,7,17.0,0.0,2.6197,346011.3919,0.1541,17,7769.4436
c6g.medium,ap-northeast-1c,50,45.0,50,1,2,50.0,0.0,0.785,983931.75,0.0157,50,25068.3248
m6g.medium,ap-northeast-1d,50,15.0,50,1,4,50.0,0.0,0.915,988544.8062,0.0183,50,21607.5367
t3a.large,ap-northeast-1d,50,10.0,50,2,2,50.0,0.0,1.855,845360.3286,0.0371,50,9114.3971
t3.xlarge,ap-northeast-1a,75,50.0,75,3,5,75.0,0.0,5.985,1526520.8464,0.0798,75,3400.7705
c6g.medium,ap-northeast-1c,100,45.0,100,1,2,100.0,0.0,1.57,1967863.5,0.0157,100,12534.1624
m6g.medium,ap-northeast-1d,100,15.0,100,1,4,100.0,0.0,1.83,1977089.6125,0.0183,100,10803.7684
t3a.large,ap-northeast-1d,100,10.0,100,2,2,100.0,0.0,3.71,1690720.6571,0.0371,100,4557.1985
t3.xlarge,ap-northeast-1a,115,50.0,115,4,2,115.0,0.0,9.177,2340665.2979,0.0798,115,2217.8938
r7a.medium,ap-northeast-1a,287,45.0,287,1,6,287.0,0.0,9.2127,9625846.6233,0.0321,287,3640.5761
c6g.medium,ap-northeast-1c,400,45.0,400,1,2,400.0,0.0,6.28,7871454.0,0.0157,400,3133.5406
m6g.medium,ap-northeast-1d,400,15.0,400,1,4,400.0,0.0,7.32,7908358.45,0.0183,400,2700.9421
t3a.large,ap-northeast-1d,400,10.0,400,2,2,400.0,0.0,14.84,6762882.6286,0.0371,400,1139.2996
r6g.large,ap-northeast-1a,439,20.0,439,1,9,439.0,0.0,20.194,8615821.9569,0.046,439,971.8737
c6g.medium,ap-northeast-1c,1000,45.0,1000,1,2,1000.0,0.0,15.7,19678635.0,0.0157,1000,1253.4162
m6g.medium,ap-northeast-1d,1000,15.0,1000,1,4,1000.0,0.0,18.3,19770896.125,0.0183,1000,1080.3768
t3a.large,ap-northeast-1d,1000,10.0,1000,2,2,1000.0,0.0,37.1,16907206.5714,0.0371,1000,455.7199
