instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,eu-west-1b,1,50.0,1,1,1,1.0,0.0,0.0218,20353.6113,0.0218,1,933651.8938
t3.medium,eu-west-1b,5,50.0,5,1,1,5.0,0.0,0.109,101768.0564,0.0218,5,186730.3788
t3.medium,eu-west-1b,6,50.0,6,1,1,6.0,0.0,0.1308,122121.6677,0.0218,6,155608.649
t3.medium,eu-west-1b,10,50.0,10,1,1,10.0,0.0,0.218,203536.1129,0.0218,10,93365.1894
t3.medium,eu-west-1b,14,50.0,14,1,1,14.0,0.0,0.3052,284950.558,0.0218,14,66689.421
t3.medium,eu-west-1b,15,50.0,15,1,1,15.0,0.0,0.327,305304.1693,0.0218,15,62243.4596
t3.medium,eu-west-1b,17,50.0,17,1,1,17.0,0.0,0.3706,346011.3919,0.0218,17,54920.6996
t3.medium,eu-west-1b,20,50.0,20,1,1,20.0,0.0,0.436,407072.2257,0.0218,20,46682.5947
t3.medium,eu-west-1b,25,50.0,25,1,1,25.0,0.0,0.545,508840.2821,0.0218,25,37346.0758
t3.medium,eu-west-1b,30,50.0,30,1,1,30.0,0.0,0.654,610608.3386,0.0218,30,31121.7298
t3.medium,eu-west-1b,35,50.0,35,1,1,35.0,0.0,0.763,712376.395,0.0218,35,26675.7684
t3.medium,eu-west-1b,40,50.0,40,1,1,40.0,0.0,0.872,814144.4514,0.0218,40,23341.2973
t3.medium,eu-west-1b,45,50.0,45,1,1,45.0,0.0,0.981,915912.5079,0.0218,45,20747.8199
t3.medium,eu-west-1b,50,50.0,50,1,1,50.0,0.0,1.09,1017680.5643,0.0218,50,18673.0379
