pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,216527.7796808511,216527.7796808511,129464.70394736843,129464.70394736843,0.0,0.0,0.0,0.0
10,1,4,130139.83591022446,51330.61202003339,113625.83977011495,113625.83977011495,0.0,22.0,0.0,0.0
10,2,2,84433.83652365237,19550.964403658072,44846.70177718833,50122.26909962443,0.0,38.0,0.0,6.0
17,7,7,14273.386582671243,9524.161913142918,8106.101910962322,11809.265992403542,1.0,10.0,0.0,1.0
50,1,2,43305.555927659574,43305.555927659574,25892.940789473683,25892.940789473683,0.0,0.0,0.0,0.0
50,1,4,30629.724360254084,25665.306010016695,22725.16795862069,22725.16795862069,0.0,14.0,0.0,0.0
50,2,2,18660.836627850556,9775.482201829036,8969.340356498673,12530.567274906107,0.0,46.0,0.0,14.0
75,3,5,8039.330512227897,6516.988134552692,3383.809024993073,6362.629908647487,0.0,21.0,0.0,21.0
100,1,2,21091.82516683938,21091.82516683938,12946.470394736842,12946.470394736842,0.0,0.0,0.0,0.0
100,1,4,16343.996973110852,12832.653005008347,11362.583979885057,11362.583979885057,0.0,28.0,0.0,0.0
100,2,2,9331.317192567669,6516.988134552691,4484.670177984085,7160.324157089205,0.0,44.0,0.0,12.0
115,4,2,4030.642181630674,3910.1928807316144,2206.8319729032805,3341.4846066416285,0.0,5.0,0.0,5.0
287,1,6,4505.997036262203,4444.525793878253,3794.236761032433,3035.4519495483787,0.0,4.0,0.0,1.0
400,1,2,4943.494716139546,4061.1423113715264,3236.6175986842104,3236.6175986842104,0.0,81.0,0.0,0.0
400,1,4,4049.356432544744,3155.1926238340056,2840.6459949712644,2840.6459949712644,0.0,112.0,0.0,0.0
400,2,2,2321.35546673317,2069.650333344881,1121.1675445291778,2004.8907639849772,0.0,48.0,0.0,0.0
439,1,9,2567.775178586495,2421.6053217155036,995.6835552078245,2226.7839472237497,0.0,28.0,0.0,2.0
1000,1,2,1896.4630128072154,1638.084565557061,1294.6470394736841,1294.6470394736841,0.0,153.0,0.0,0.0
1000,1,4,1575.8058841028628,1538.5835206116358,1136.2583979885057,1136.2583979885057,0.0,24.0,0.0,0.0
1000,2,2,901.9073879695608,901.9073879695608,448.4670178090186,795.5915730099116,0.0,0.0,0.0,8.0
