pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,955568.6056338028,681792.3054989817,955568.6056338028,591249.1801801801,955568.6056338028,0.0,1.0,0.0,1.0,0.0
5,1,1,258171.74895397492,227264.10171984616,191113.72093896716,197083.06022689355,146118.18510460254,0.0,1.0,0.0,1.0,0.0
6,1,1,227264.10171984616,227264.10171984616,159261.4341418884,197083.06022689355,126271.67124091015,0.0,0.0,0.0,0.0,0.0
10,1,1,136358.46101832992,136358.46101832992,95556.86051643193,118249.83609609609,98920.24393939393,0.0,0.0,0.0,0.0,0.0
14,1,1,97398.90072322208,97398.90072322208,68254.900354508,84464.16865845438,76735.5905170652,0.0,0.0,0.0,0.0,0.0
15,1,1,89318.29073972603,85224.03813963849,63704.57366718831,73906.14756944444,27667.046901623173,0.0,1.0,0.0,1.0,0.0
17,1,1,78976.3265764166,75754.70057328203,56209.91794596878,65694.35340896451,39328.73327419135,0.0,1.0,0.0,1.0,0.0
20,1,1,68179.23050916496,68179.23050916496,47778.43024647888,59124.91806306306,18207.63621480709,0.0,0.0,0.0,0.0,0.0
25,1,1,53973.96649303849,52445.56193133202,38222.74419530517,45480.70620324466,30577.936020009376,0.0,1.0,0.0,1.0,0.0
30,1,1,45452.82034396922,45452.82034396922,31852.286833594157,39416.612038705374,21271.8100743834,0.0,0.0,0.0,0.0,0.0
35,1,1,38669.48215954606,37877.350283498025,27301.9601418032,32847.176699847994,15484.79732113171,0.0,1.0,0.0,1.0,0.0
40,1,1,34089.61525712831,34089.61525712831,23889.21512323944,29562.45903153153,12438.250954776324,0.0,0.0,0.0,0.0,0.0
45,1,1,29465.717967264056,29465.717967264056,21234.857889062772,25706.486114659085,10773.398680684397,1.0,1.0,0.0,1.0,0.0
50,1,1,26938.120368552347,26938.120368552347,19111.372099530516,23649.967224024025,9173.147321083174,0.0,0.0,0.0,0.0,0.0
