alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.01,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.02,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.03,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.04,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.05,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.06,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.07,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.08,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.09,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.1,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.11,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.12,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.13,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.14,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.15,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.16,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.17,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
0.18,4.0024999999999995,19678634,4916585.883822611,1000,0,"{'c6gd.2xlarge_use1-az2': 50, 'c6gd.2xlarge_use1-az4': 25, 'c6gd.2xlarge_use1-az6': 50}"
