pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,951103.331775701,718369.1459227467,951103.331775701,607672.7685185185,951103.331775701,0.0,1.0,0.0,1.0,0.0
5,1,1,269210.50610820245,239456.381855031,190220.6661682243,202557.58967764062,246614.90007993605,0.0,1.0,0.0,1.0,0.0
6,1,1,239456.381855031,239456.381855031,158517.22183281413,202557.58967764062,220092.0590620206,0.0,0.0,0.0,0.0,0.0
10,1,1,143673.82909871245,143673.82909871245,95110.33313084111,121534.55376543208,113807.91022906793,0.0,0.0,0.0,0.0,0.0
14,1,1,101503.94838863381,101503.94838863381,67935.95222201031,86810.39556563366,49911.821914128675,0.0,0.0,0.0,0.0,0.0
15,1,1,90615.71094402674,88514.01951679005,63406.88874350986,75959.09611304013,52936.82900707265,0.0,1.0,0.0,1.0,0.0
17,1,1,79175.06849360904,78471.64131114236,55947.25477799695,67519.19655921354,35435.41670822942,0.0,1.0,0.0,1.0,0.0
20,1,1,70475.7940631579,70475.7940631579,47555.166553738316,60767.27689814814,33203.73158103551,0.0,0.0,0.0,0.0,0.0
25,1,1,53976.140246322524,53976.140246322524,38044.1332411215,46744.0591533348,15829.831959370902,1.0,1.0,0.0,1.0,0.0
30,1,1,46688.984913993496,46688.984913993496,31703.44437175493,40511.51792866941,17582.15574720328,0.0,0.0,0.0,0.0,0.0
35,1,1,38826.26093778191,38826.26093778191,27174.38088880412,33759.598274843775,11451.584427603997,1.0,1.0,0.0,1.0,0.0
40,1,1,34907.19727059437,34907.19727059437,23777.583276869158,30383.63844907407,9175.64135874878,0.0,0.0,0.0,0.0,0.0
45,1,1,30316.973539765164,30316.973539765164,21135.629581169953,26420.555173399618,10633.423410068597,1.0,1.0,0.0,1.0,0.0
50,1,1,27873.440617818484,27873.440617818484,19022.066622429906,24306.910758024693,7887.445851656859,0.0,0.0,0.0,0.0,0.0
