pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1464288.582733813,504156.6592620482,1464288.582733813,863534.9868421052,978830.4736842106,0.0,3.0,0.0,1.0,1.0
5,1,1,384203.2876712329,252078.3297251506,292857.7162589928,287844.9958576998,324411.39852786536,0.0,3.0,0.0,1.0,0.0
6,1,1,332763.4411862161,252078.3297251506,244048.09692246205,287844.9958576998,151257.1302841303,0.0,2.0,0.0,0.0,0.0
10,1,1,200455.10287425146,168052.2197958501,146428.85820143885,172706.99745614032,96844.8315585136,0.0,2.0,0.0,0.0,0.0
14,1,1,143427.60145060596,126039.16483904366,104592.04155043312,123362.1410669531,68051.02848503328,0.0,2.0,0.0,0.0,0.0
15,1,1,130406.3396636993,126039.16483904366,97619.23878497203,107941.87342379385,72466.14578146611,0.0,1.0,0.0,1.0,0.0
17,1,1,117009.2910028412,100831.33186746987,86134.62246396653,95948.3319525666,67602.06226917951,0.0,3.0,0.0,1.0,0.0
20,1,1,100831.33186746987,100831.33186746987,73214.42908273381,86353.49874999998,49209.337404980346,0.0,0.0,0.0,0.0,0.0
25,1,1,79920.21960708222,72022.37990994591,58571.54326330935,66425.7682705284,39173.223777148254,0.0,3.0,0.0,1.0,0.0
30,1,1,67086.17672010687,63019.58241952183,48809.61939248601,57568.99916179336,31097.146098901092,0.0,2.0,0.0,0.0,0.0
35,1,1,56899.49822654894,56017.406593968466,41836.81662017325,47974.165969514834,25920.49648341624,0.0,1.0,0.0,1.0,0.0
40,1,1,50415.665937499994,50415.665937499994,36607.214541366906,43176.74937499999,19509.445095474763,0.0,0.0,0.0,0.0,0.0
45,1,1,44584.7017272008,42013.0549463479,32539.746261657343,37544.9994569363,14958.806377858005,0.0,3.0,0.0,1.0,0.0
50,1,1,40283.99781227437,38781.281490607405,29285.77163453237,34541.39949824562,14560.65525660189,0.0,2.0,0.0,0.0,0.0
