instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,50.0,10,1,2,10.0,0.0,0.149,196786.35,0.0149,10,132071.3758
m6g.medium,ap-northeast-1d,10,5.0,10,1,4,10.0,0.0,0.168,197708.9612,0.0168,10,117683.9055
t3a.large,ap-northeast-1d,10,30.0,10,2,2,10.0,0.0,0.372,169072.0657,0.0372,10,45449.48
t3.2xlarge,ap-northeast-1d,17,50.0,17,7,7,17.0,0.0,2.4259,346011.3919,0.1427,17,8390.1279
c6g.medium,ap-northeast-1c,50,50.0,50,1,2,50.0,0.0,0.745,983931.75,0.0149,50,26414.2752
m6g.medium,ap-northeast-1d,50,5.0,50,1,4,50.0,0.0,0.84,988544.8062,0.0168,50,23536.7811
t3a.large,ap-northeast-1d,50,30.0,50,2,2,50.0,0.0,1.86,845360.3286,0.0372,50,9089.896
t2.xlarge,ap-northeast-1a,75,50.0,75,3,5,75.0,0.0,5.91,1632914.6357,0.0788,75,3683.9586
c6g.medium,ap-northeast-1c,100,50.0,100,1,2,100.0,0.0,1.49,1967863.5,0.0149,100,13207.1376
m6g.medium,ap-northeast-1d,100,5.0,100,1,4,100.0,0.0,1.68,1977089.6125,0.0168,100,11768.3906
t3a.large,ap-northeast-1d,100,30.0,100,2,2,100.0,0.0,3.72,1690720.6571,0.0372,100,4544.948
t2.xlarge,ap-northeast-1a,115,50.0,115,4,2,115.0,0.0,9.062,2503802.4414,0.0788,115,2402.5817
r7a.medium,ap-northeast-1c,287,30.0,287,1,6,287.0,0.0,8.4952,9625846.6233,0.0296,287,3948.0572
c6g.medium,ap-northeast-1c,400,50.0,400,1,2,400.0,0.0,5.96,7871454.0,0.0149,400,3301.7844
m6g.medium,ap-northeast-1d,400,5.0,400,1,4,400.0,0.0,6.72,7908358.45,0.0168,400,2942.0976
t3a.large,ap-northeast-1d,400,30.0,400,2,2,400.0,0.0,14.88,6762882.6286,0.0372,400,1136.237
r6g.large,ap-northeast-1c,439,40.0,439,1,9,439.0,0.0,19.4038,8615821.9569,0.0442,439,1011.4523
c6g.medium,ap-northeast-1c,1000,50.0,1000,1,2,1000.0,0.0,14.9,19678635.0,0.0149,1000,1320.7138
m6g.medium,ap-northeast-1d,1000,5.0,1000,1,4,1000.0,0.0,16.8,19770896.125,0.0168,1000,1176.8391
t3a.large,ap-northeast-1d,1000,30.0,1000,2,2,1000.0,0.0,37.2,16907206.5714,0.0372,1000,454.4948
