instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,50.0,10,1,2,10.0,0.0,0.149,196786.35,0.0149,10,132071.3758
m6g.medium,ap-northeast-1d,10,5.0,10,1,4,10.0,0.0,0.168,197708.9612,0.0168,10,117683.9055
c7g.8xlarge,ap-northeast-1d,1,50.0,10,2,2,16.0,6.0,0.484,405709.695,0.0302,1,52390.1982
c8g.metal-48xl,ap-northeast-1d,1,1.0,17,7,7,27.0,10.0,3.1445,831193.6109,0.1165,1,9790.0934
c6g.medium,ap-northeast-1c,50,50.0,50,1,2,50.0,0.0,0.745,983931.75,0.0149,50,26414.2752
m6g.medium,ap-northeast-1d,50,5.0,50,1,4,50.0,0.0,0.84,988544.8062,0.0168,50,23536.7811
c7g.8xlarge,ap-northeast-1d,4,50.0,50,2,2,64.0,14.0,1.936,1622838.78,0.0302,4,13097.5496
c7g.8xlarge,ap-northeast-1d,8,50.0,75,3,5,80.0,5.0,3.872,2028548.475,0.0484,8,6548.7748
c6g.medium,ap-northeast-1c,100,50.0,100,1,2,100.0,0.0,1.49,1967863.5,0.0149,100,13207.1376
m6g.medium,ap-northeast-1d,100,5.0,100,1,4,100.0,0.0,1.68,1977089.6125,0.0168,100,11768.3906
c7g.8xlarge,ap-northeast-1d,7,50.0,100,2,2,112.0,12.0,3.388,2839967.865,0.0302,7,7484.314
c7g.8xlarge,ap-northeast-1d,15,50.0,115,4,2,120.0,5.0,7.26,3042822.7125,0.0605,15,3492.6799
r6g.large,ap-northeast-1c,144,40.0,287,1,6,288.0,1.0,6.3648,5652293.22,0.0221,144,3083.5247
c6g.medium,ap-northeast-1c,400,50.0,400,1,2,400.0,0.0,5.96,7871454.0,0.0149,400,3301.7844
m6g.medium,ap-northeast-1d,400,5.0,400,1,4,400.0,0.0,6.72,7908358.45,0.0168,400,2942.0976
c7g.8xlarge,ap-northeast-1d,25,50.0,400,2,2,400.0,0.0,12.1,10142742.375,0.0302,25,2095.6079
r7g.2xlarge,ap-northeast-1d,63,25.0,439,1,9,441.0,2.0,11.4534,11253559.716,0.026,63,2228.0088
c6g.medium,ap-northeast-1c,1000,50.0,1000,1,2,1000.0,0.0,14.9,19678635.0,0.0149,1000,1320.7138
m6g.medium,ap-northeast-1d,1000,5.0,1000,1,4,1000.0,0.0,16.8,19770896.125,0.0168,1000,1176.8391
c7g.8xlarge,ap-northeast-1d,63,50.0,1000,2,2,1008.0,8.0,30.492,25559710.785,0.0302,63,831.5904
